"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-03-15","WE","Jour","Local","Hors_Zone","Binza Ozone","Maluku I","36"
"2020-03-15","WE","Nuit","Local","Hors_Zone","Binza Ozone","Maluku I","36"
"2020-03-15","WE","Jour","Local","Binza Ozone","Binza Ozone","Maluku I","1719"
"2020-03-15","WE","Nuit","Local","Binza Ozone","Binza Ozone","Maluku I","675"
"2020-03-15","WE","Jour","Local","Maluku I","Binza Ozone","Maluku I","49"
"2020-03-15","WE","Nuit","Local","Maluku I","Binza Ozone","Maluku I","24"
"2020-03-15","WE","Jour","Local","Gombe","Binza Ozone","Maluku I","73"
"2020-03-15","WE","Jour","Local","Selembao","Mont Ngafula II","Maluku I","24"
"2020-03-15","WE","Jour","Local","Binza Ozone","Mont Ngafula II","Maluku I","24"
"2020-03-15","WE","Jour","Local","Mont Ngafula II","Mont Ngafula II","Maluku I","1459"
"2020-03-15","WE","Nuit","Local","Mont Ngafula II","Mont Ngafula II","Maluku I","857"
"2020-03-15","WE","Jour","Local","Maluku I","Mont Ngafula II","Maluku I","503"
"2020-03-15","WE","Nuit","Local","Maluku I","Mont Ngafula II","Maluku I","503"
"2020-03-15","WE","Jour","Local","Gombe","Mont Ngafula II","Maluku I","24"
"2020-03-15","WE","Jour","Local","Hors_Zone","Nsele","Maluku I","1645"
"2020-03-15","WE","Nuit","Local","Hors_Zone","Nsele","Maluku I","98"
"2020-03-15","WE","Jour","Local","Matadi","Nsele","Maluku I","41"
"2020-03-15","WE","Jour","Local","Barumbu","Nsele","Maluku I","24"
"2020-03-15","WE","Nuit","Local","Barumbu","Nsele","Maluku I","36"
"2020-03-15","WE","Nuit","Local","Kinshasa","Nsele","Maluku I","24"
"2020-03-15","WE","Jour","Local","Limete","Nsele","Maluku I","36"
"2020-03-15","WE","Jour","Local","Selembao","Nsele","Maluku I","36"
"2020-03-15","WE","Jour","Local","Nsele","Nsele","Maluku I","7286"
"2020-03-15","WE","Nuit","Local","Nsele","Nsele","Maluku I","4016"
"2020-03-15","WE","Jour","Local","Kimbanseke","Nsele","Maluku I","528"
"2020-03-15","WE","Nuit","Local","Kokolo","Nsele","Maluku I","784"
"2020-03-15","WE","Jour","Local","Maluku I","Nsele","Maluku I","432"
"2020-03-15","WE","Nuit","Local","Maluku I","Nsele","Maluku I","135"
"2020-03-15","WE","Nuit","Local","Lubumbashi","Nsele","Maluku I","37"
"2020-03-15","WE","Jour","Local","Gombe","Nsele","Maluku I","98"
"2020-03-15","WE","Nuit","Local","Gombe","Nsele","Maluku I","86"
"2020-03-15","WE","Jour","Local","Masina II","Nsele","Maluku I","540"
"2020-03-15","WE","Nuit","Local","Masina II","Nsele","Maluku I","61"
"2020-03-15","WE","Jour","Local","Hors_Zone","Kimbanseke","Maluku I","98"
"2020-03-15","WE","Nuit","Local","Hors_Zone","Kimbanseke","Maluku I","86"
"2020-03-15","WE","Jour","Local","Kikimi","Kimbanseke","Maluku I","49"
"2020-03-15","WE","Nuit","Local","Kikimi","Kimbanseke","Maluku I","61"
"2020-03-15","WE","Jour","Local","Masina I","Kimbanseke","Maluku I","36"
"2020-03-15","WE","Nuit","Local","Masina I","Kimbanseke","Maluku I","24"
"2020-03-15","WE","Jour","Local","Nsele","Kimbanseke","Maluku I","49"
"2020-03-15","WE","Nuit","Local","Nsele","Kimbanseke","Maluku I","24"
"2020-03-15","WE","Jour","Local","Kimbanseke","Kimbanseke","Maluku I","628"
"2020-03-15","WE","Nuit","Local","Kimbanseke","Kimbanseke","Maluku I","468"
"2020-03-15","WE","Jour","Local","Maluku I","Kimbanseke","Maluku I","98"
"2020-03-15","WE","Nuit","Local","Maluku I","Kimbanseke","Maluku I","49"
"2020-03-15","WE","Jour","Local","Gombe","Kimbanseke","Maluku I","73"
"2020-03-15","WE","Nuit","Local","Gombe","Kimbanseke","Maluku I","49"
"2020-03-15","WE","Jour","Local","Kintambo","Kokolo","Maluku I","24"
"2020-03-15","WE","Jour","Local","Binza Meteo","Kokolo","Maluku I","24"
"2020-03-15","WE","Jour","Local","Kokolo","Kokolo","Maluku I","836"
"2020-03-15","WE","Nuit","Local","Kokolo","Kokolo","Maluku I","110"
"2020-03-15","WE","Jour","Local","Maluku I","Kokolo","Maluku I","61"
"2020-03-15","WE","Jour","Local","Gombe","Kokolo","Maluku I","73"
"2020-03-15","WE","Nuit","Local","Gombe","Kokolo","Maluku I","36"
"2020-03-15","WE","Nuit","Local","Makiso-Kisangani","Makiso-Kisangani","Maluku I","104"
"2020-03-15","WE","Jour","Local","Nsona-Mpangu","Nsona-Mpangu","Maluku I","38"
"2020-03-15","WE","Nuit","Local","Nsona-Mpangu","Nsona-Mpangu","Maluku I","25"
"2020-03-15","WE","Nuit","Local","Masa","Masa","Maluku I","25"
"2020-03-15","WE","Jour","Local","Hors_Zone","Maluku I","Maluku I","1268"
"2020-03-15","WE","Nuit","Local","Hors_Zone","Maluku I","Maluku I","1589"
"2020-03-15","WE","Jour","Local","Ndjili","Maluku I","Maluku I","24"
"2020-03-15","WE","Nuit","Local","Ndjili","Maluku I","Maluku I","24"
"2020-03-15","WE","Nuit","Local","Police","Maluku I","Maluku I","36"
"2020-03-15","WE","Jour","Local","Barumbu","Maluku I","Maluku I","24"
"2020-03-15","WE","Nuit","Local","Barumbu","Maluku I","Maluku I","36"
"2020-03-15","WE","Jour","Local","Kinshasa","Maluku I","Maluku I","98"
"2020-03-15","WE","Nuit","Local","Kinshasa","Maluku I","Maluku I","184"
"2020-03-15","WE","Nuit","Local","Limete","Maluku I","Maluku I","24"
"2020-03-15","WE","Jour","Local","Bumbu","Maluku I","Maluku I","24"
