"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-05-03","WE","Jour","Local","Tanganyika","Tanganyika","Haut-Lomami","177"
"2020-05-03","WE","Jour","Local","Hors_Zone","Haut-Katanga","Haut-Lomami","70"
"2020-05-03","WE","Jour","Local","Haut-Katanga","Haut-Katanga","Haut-Lomami","4490"
"2020-05-03","WE","Nuit","Local","Haut-Katanga","Haut-Katanga","Haut-Lomami","3355"
"2020-05-03","WE","Jour","Local","Lualaba","Haut-Katanga","Haut-Lomami","70"
"2020-05-03","WE","Nuit","Local","Lualaba","Haut-Katanga","Haut-Lomami","35"
"2020-05-03","WE","Jour","Local","Lomami","Haut-Katanga","Haut-Lomami","35"
"2020-05-03","WE","Nuit","Local","Lomami","Haut-Katanga","Haut-Lomami","35"
"2020-05-03","WE","Jour","Local","Haut-Lomami","Haut-Katanga","Haut-Lomami","225"
"2020-05-03","WE","Nuit","Local","Haut-Lomami","Haut-Katanga","Haut-Lomami","177"
"2020-05-03","WE","Jour","Local","Hors_Zone","Lualaba","Haut-Lomami","106"
"2020-05-03","WE","Nuit","Local","Hors_Zone","Lualaba","Haut-Lomami","35"
"2020-05-03","WE","Jour","Local","Haut-Katanga","Lualaba","Haut-Lomami","215"
"2020-05-03","WE","Nuit","Local","Haut-Katanga","Lualaba","Haut-Lomami","180"
"2020-05-03","WE","Jour","Local","Lualaba","Lualaba","Haut-Lomami","3985"
"2020-05-03","WE","Nuit","Local","Lualaba","Lualaba","Haut-Lomami","2885"
"2020-05-03","WE","Jour","Local","Haut-Lomami","Lualaba","Haut-Lomami","177"
"2020-05-03","WE","Nuit","Local","Haut-Lomami","Lualaba","Haut-Lomami","248"
"2020-05-03","WE","Jour","Local","Kinshasa","Kinshasa","Haut-Lomami","48"
"2020-05-03","WE","Jour","Local","Hors_Zone","Kasai","Haut-Lomami","531"
"2020-05-03","WE","Nuit","Local","Hors_Zone","Kasai","Haut-Lomami","1595"
"2020-05-03","WE","Jour","Local","Kasai","Kasai","Haut-Lomami","4833"
"2020-05-03","WE","Nuit","Local","Kasai","Kasai","Haut-Lomami","3238"
"2020-05-03","WE","Jour","Local","Haut-Lomami","Kasai","Haut-Lomami","531"
