"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-03-23","JO","Jour","Local","Lomami","Kasai-Central","Lomami","1171"
"2020-03-23","JO","Nuit","Local","Lomami","Kasai-Central","Lomami","105"
"2020-03-23","JO","Jour","Local","Kasai-Central","Kasai-Central","Lomami","2982"
"2020-03-23","JO","Nuit","Local","Kasai-Central","Kasai-Central","Lomami","1171"
"2020-03-23","JO","Jour","Local","Hors_Zone","Haut-Lomami","Lomami","189"
"2020-03-23","JO","Nuit","Local","Hors_Zone","Haut-Lomami","Lomami","189"
"2020-03-23","JO","Jour","Local","Haut-Katanga","Haut-Lomami","Lomami","250"
"2020-03-23","JO","Nuit","Local","Haut-Katanga","Haut-Lomami","Lomami","179"
"2020-03-23","JO","Jour","Local","Lomami","Haut-Lomami","Lomami","813"
"2020-03-23","JO","Nuit","Local","Lomami","Haut-Lomami","Lomami","443"
"2020-03-23","JO","Jour","Local","Haut-Lomami","Haut-Lomami","Lomami","2444"
"2020-03-23","JO","Nuit","Local","Haut-Lomami","Haut-Lomami","Lomami","2519"
"2020-03-23","JO","Jour","Local","Hors_Zone","Hors_Zone","Kasai-Oriental","716798"
"2020-03-23","JO","Nuit","Local","Hors_Zone","Hors_Zone","Kasai-Oriental","287599"
"2020-03-23","JO","Jour","Local","Sankuru","Hors_Zone","Kasai-Oriental","82"
"2020-03-23","JO","Jour","Local","Haut-Katanga","Hors_Zone","Kasai-Oriental","356"
"2020-03-23","JO","Nuit","Local","Haut-Katanga","Hors_Zone","Kasai-Oriental","247"
"2020-03-23","JO","Jour","Local","Kinshasa","Hors_Zone","Kasai-Oriental","343"
"2020-03-23","JO","Nuit","Local","Kinshasa","Hors_Zone","Kasai-Oriental","224"
"2020-03-23","JO","Jour","Local","Kasai","Hors_Zone","Kasai-Oriental","35"
"2020-03-23","JO","Jour","Local","Lomami","Hors_Zone","Kasai-Oriental","16078"
"2020-03-23","JO","Nuit","Local","Lomami","Hors_Zone","Kasai-Oriental","8677"
"2020-03-23","JO","Jour","Local","Kasai-Oriental","Hors_Zone","Kasai-Oriental","1126383"
"2020-03-23","JO","Nuit","Local","Kasai-Oriental","Hors_Zone","Kasai-Oriental","294011"
"2020-03-23","JO","Jour","Local","Kasai-Central","Hors_Zone","Kasai-Oriental","16170"
