"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-06-27","WE","Jour","Local","Hors_Zone","Tanganyika","Tanganyika","5454"
"2020-06-27","WE","Nuit","Local","Hors_Zone","Tanganyika","Tanganyika","6681"
"2020-06-27","WE","Jour","Local","Tanganyika","Tanganyika","Tanganyika","68910"
"2020-06-27","WE","Nuit","Local","Tanganyika","Tanganyika","Tanganyika","43838"
"2020-06-27","WE","Jour","Local","Maniema","Tanganyika","Tanganyika","1417"
"2020-06-27","WE","Nuit","Local","Maniema","Tanganyika","Tanganyika","1417"
"2020-06-27","WE","Jour","Local","Tanganyika","Haut-Katanga","Tanganyika","50"
"2020-06-27","WE","Nuit","Local","Tanganyika","Haut-Katanga","Tanganyika","50"
"2020-06-27","WE","Jour","Local","Haut-Katanga","Haut-Katanga","Tanganyika","250"
"2020-06-27","WE","Nuit","Local","Haut-Katanga","Haut-Katanga","Tanganyika","200"
"2020-06-27","WE","Jour","Local","Sud-Kivu","Sud-Kivu","Tanganyika","713"
"2020-06-27","WE","Nuit","Local","Sud-Kivu","Sud-Kivu","Tanganyika","344"
"2020-06-27","WE","Jour","Local","Kasai-Oriental","Kasai-Oriental","Tanganyika","47"
"2020-06-27","WE","Jour","Local","Maniema","Maniema","Tanganyika","1417"
"2020-06-27","WE","Jour","Local","Haut-Lomami","Haut-Lomami","Tanganyika","150"
"2020-06-27","WE","Nuit","Local","Haut-Lomami","Haut-Lomami","Tanganyika","150"
"2020-06-27","WE","Jour","Local","Nord-Kivu","Nord-Kivu","Tanganyika","67"
"2020-06-27","WE","Nuit","Local","Nord-Kivu","Nord-Kivu","Tanganyika","67"
"2020-06-27","WE","Jour","Local","Hors_Zone","Hors_Zone","Mongala","1092975"
"2020-06-27","WE","Nuit","Local","Hors_Zone","Hors_Zone","Mongala","438380"
"2020-06-27","WE","Jour","Local","Mongala","Hors_Zone","Mongala","581246"
"2020-06-27","WE","Nuit","Local","Mongala","Hors_Zone","Mongala","159022"
"2020-06-27","WE","Jour","Local","Kinshasa","Hors_Zone","Mongala","172"
"2020-06-27","WE","Nuit","Local","Kinshasa","Hors_Zone","Mongala","172"
"2020-06-27","WE","Jour","Local","Nord-Ubangi","Hors_Zone","Mongala","1349"
"2020-06-27","WE","Nuit","Local","Nord-Ubangi","Hors_Zone","Mongala","1349"
"2020-06-27","WE","Jour","Local","Tshopo","Hors_Zone","Mongala","1615"
"2020-06-27","WE","Nuit","Local","Tshopo","Hors_Zone","Mongala","1349"
"2020-06-27","WE","Jour","Local","Sud-Ubangi","Hors_Zone","Mongala","1349"
"2020-06-27","WE","Jour","Local","Hors_Zone","Mongala","Mongala","75668"
"2020-06-27","WE","Nuit","Local","Hors_Zone","Mongala","Mongala","82368"
"2020-06-27","WE","Jour","Local","Mongala","Mongala","Mongala","1047525"
"2020-06-27","WE","Nuit","Local","Mongala","Mongala","Mongala","784965"
"2020-06-27","WE","Jour","Local","Nord-Ubangi","Nord-Ubangi","Mongala","1349"
"2020-06-27","WE","Jour","Local","Tshopo","Tshopo","Mongala","5253"
"2020-06-27","WE","Nuit","Local","Tshopo","Tshopo","Mongala","2871"
"2020-06-27","WE","Jour","Local","Hors_Zone","Hors_Zone","Sankuru","32679"
"2020-06-27","WE","Nuit","Local","Hors_Zone","Hors_Zone","Sankuru","14730"
"2020-06-27","WE","Jour","Local","Sankuru","Hors_Zone","Sankuru","14333"
"2020-06-27","WE","Nuit","Local","Sankuru","Hors_Zone","Sankuru","3992"
"2020-06-27","WE","Jour","Local","Kasai","Hors_Zone","Sankuru","47"
"2020-06-27","WE","Jour","Local","Kasai-Oriental","Hors_Zone","Sankuru","47"
"2020-06-27","WE","Nuit","Local","Kasai-Oriental","Hors_Zone","Sankuru","47"
"2020-06-27","WE","Jour","Local","Hors_Zone","Sankuru","Sankuru","899"
"2020-06-27","WE","Nuit","Local","Hors_Zone","Sankuru","Sankuru","852"
"2020-06-27","WE","Jour","Local","Sankuru","Sankuru","Sankuru","40692"
"2020-06-27","WE","Nuit","Local","Sankuru","Sankuru","Sankuru","31353"
"2020-06-27","WE","Jour","Local","Kasai-Oriental","Sankuru","Sankuru","47"
"2020-06-27","WE","Nuit","Local","Kasai-Oriental","Sankuru","Sankuru","47"
"2020-06-27","WE","Jour","Local","Kasai-Oriental","Kasai-Oriental","Sankuru","236"
"2020-06-27","WE","Nuit","Local","Kasai-Oriental","Kasai-Oriental","Sankuru","47"
"2020-06-27","WE","Nuit","Local","Hors_Zone","Kasai-Central","Sankuru","47"
"2020-06-27","WE","Jour","Local","Hors_Zone","Hors_Zone","Haut-Katanga","3448639"
"2020-06-27","WE","Nuit","Local","Hors_Zone","Hors_Zone","Haut-Katanga","1393879"
"2020-06-27","WE","Jour","Local","Tanganyika","Hors_Zone","Haut-Katanga","100"
"2020-06-27","WE","Jour","Local","Haut-Katanga","Hors_Zone","Haut-Katanga","2707209"
"2020-06-27","WE","Nuit","Local","Haut-Katanga","Hors_Zone","Haut-Katanga","780271"
"2020-06-27","WE","Jour","Local","Lualaba","Hors_Zone","Haut-Katanga","21095"
"2020-06-27","WE","Nuit","Local","Lualaba","Hors_Zone","Haut-Katanga","9947"
"2020-06-27","WE","Jour","Local","Lomami","Hors_Zone","Haut-Katanga","50"
"2020-06-27","WE","Jour","Local","Kasai-Oriental","Hors_Zone","Haut-Katanga","384"
"2020-06-27","WE","Nuit","Local","Kasai-Oriental","Hors_Zone","Haut-Katanga","286"
"2020-06-27","WE","Jour","Local","Haut-Lomami","Hors_Zone","Haut-Katanga","1413"
"2020-06-27","WE","Nuit","Local","Haut-Lomami","Hors_Zone","Haut-Katanga","770"
"2020-06-27","WE","Jour","Local","Hors_Zone","Tanganyika","Haut-Katanga","50"
"2020-06-27","WE","Nuit","Local","Hors_Zone","Tanganyika","Haut-Katanga","50"
"2020-06-27","WE","Jour","Local","Tanganyika","Tanganyika","Haut-Katanga","100"
