"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-06-12","JO","Jour","Local","Haut-Lomami","Kasai-Oriental","Haut-Lomami","235"
"2020-06-12","JO","Nuit","Local","Haut-Lomami","Kasai-Oriental","Haut-Lomami","93"
"2020-06-12","JO","Jour","Local","Kasai-Central","Kasai-Central","Haut-Lomami","731"
"2020-06-12","JO","Nuit","Local","Kasai-Central","Kasai-Central","Haut-Lomami","2293"
"2020-06-12","JO","Jour","Local","Hors_Zone","Haut-Lomami","Haut-Lomami","12479"
"2020-06-12","JO","Nuit","Local","Hors_Zone","Haut-Lomami","Haut-Lomami","14950"
"2020-06-12","JO","Jour","Local","Haut-Katanga","Haut-Lomami","Haut-Lomami","94"
"2020-06-12","JO","Nuit","Local","Haut-Katanga","Haut-Lomami","Haut-Lomami","141"
"2020-06-12","JO","Jour","Local","Lualaba","Haut-Lomami","Haut-Lomami","46"
"2020-06-12","JO","Nuit","Local","Lualaba","Haut-Lomami","Haut-Lomami","141"
"2020-06-12","JO","Jour","Local","Lomami","Haut-Lomami","Haut-Lomami","656"
"2020-06-12","JO","Nuit","Local","Lomami","Haut-Lomami","Haut-Lomami","1124"
"2020-06-12","JO","Jour","Local","Kasai-Oriental","Haut-Lomami","Haut-Lomami","94"
"2020-06-12","JO","Nuit","Local","Kasai-Oriental","Haut-Lomami","Haut-Lomami","141"
"2020-06-12","JO","Jour","Local","Haut-Lomami","Haut-Lomami","Haut-Lomami","301143"
"2020-06-12","JO","Nuit","Local","Haut-Lomami","Haut-Lomami","Haut-Lomami","248507"
"2020-06-12","JO","Jour","Local","Hors_Zone","Hors_Zone","Nord-Kivu","1197701"
"2020-06-12","JO","Nuit","Local","Hors_Zone","Hors_Zone","Nord-Kivu","438336"
"2020-06-12","JO","Jour","Local","Tanganyika","Hors_Zone","Nord-Kivu","47"
"2020-06-12","JO","Nuit","Local","Tanganyika","Hors_Zone","Nord-Kivu","47"
"2020-06-12","JO","Jour","Local","Sud-Kivu","Hors_Zone","Nord-Kivu","8903"
"2020-06-12","JO","Nuit","Local","Sud-Kivu","Hors_Zone","Nord-Kivu","4141"
"2020-06-12","JO","Jour","Local","Tshopo","Hors_Zone","Nord-Kivu","2304"
"2020-06-12","JO","Nuit","Local","Tshopo","Hors_Zone","Nord-Kivu","466"
"2020-06-12","JO","Jour","Local","Ituri","Hors_Zone","Nord-Kivu","3217"
"2020-06-12","JO","Nuit","Local","Ituri","Hors_Zone","Nord-Kivu","917"
"2020-06-12","JO","Jour","Local","Kasai-Central","Hors_Zone","Nord-Kivu","21"
"2020-06-12","JO","Nuit","Local","Kasai-Central","Hors_Zone","Nord-Kivu","21"
"2020-06-12","JO","Jour","Local","Nord-Kivu","Hors_Zone","Nord-Kivu","2062096"
"2020-06-12","JO","Nuit","Local","Nord-Kivu","Hors_Zone","Nord-Kivu","600189"
"2020-06-12","JO","Jour","Local","Tanganyika","Tanganyika","Nord-Kivu","188"
"2020-06-12","JO","Nuit","Local","Tanganyika","Tanganyika","Nord-Kivu","188"
"2020-06-12","JO","Jour","Local","Mongala","Mongala","Nord-Kivu","1185"
"2020-06-12","JO","Nuit","Local","Mongala","Mongala","Nord-Kivu","1185"
"2020-06-12","JO","Nuit","Local","Haut-Katanga","Haut-Katanga","Nord-Kivu","47"
"2020-06-12","JO","Jour","Local","Kinshasa","Kinshasa","Nord-Kivu","106"
"2020-06-12","JO","Nuit","Local","Kinshasa","Kinshasa","Nord-Kivu","85"
"2020-06-12","JO","Jour","Local","Hors_Zone","Sud-Kivu","Nord-Kivu","2590"
"2020-06-12","JO","Nuit","Local","Hors_Zone","Sud-Kivu","Nord-Kivu","1720"
"2020-06-12","JO","Jour","Local","Sud-Kivu","Sud-Kivu","Nord-Kivu","42309"
"2020-06-12","JO","Nuit","Local","Sud-Kivu","Sud-Kivu","Nord-Kivu","27649"
"2020-06-12","JO","Jour","Local","Nord-Kivu","Sud-Kivu","Nord-Kivu","13798"
"2020-06-12","JO","Nuit","Local","Nord-Kivu","Sud-Kivu","Nord-Kivu","6964"
"2020-06-12","JO","Jour","Local","Hors_Zone","Tshopo","Nord-Kivu","530"
"2020-06-12","JO","Jour","Local","Tshopo","Tshopo","Nord-Kivu","1435"
"2020-06-12","JO","Nuit","Local","Tshopo","Tshopo","Nord-Kivu","905"
"2020-06-12","JO","Jour","Local","Nord-Kivu","Tshopo","Nord-Kivu","155"
"2020-06-12","JO","Nuit","Local","Nord-Kivu","Tshopo","Nord-Kivu","155"
"2020-06-12","JO","Jour","Local","Hors_Zone","Ituri","Nord-Kivu","813"
"2020-06-12","JO","Nuit","Local","Hors_Zone","Ituri","Nord-Kivu","530"
"2020-06-12","JO","Jour","Local","Ituri","Ituri","Nord-Kivu","6635"
"2020-06-12","JO","Nuit","Local","Ituri","Ituri","Nord-Kivu","4410"
"2020-06-12","JO","Jour","Local","Nord-Kivu","Ituri","Nord-Kivu","606"
"2020-06-12","JO","Nuit","Local","Nord-Kivu","Ituri","Nord-Kivu","103"
"2020-06-12","JO","Jour","Local","Bas-Uele","Bas-Uele","Nord-Kivu","155"
"2020-06-12","JO","Jour","Local","Hors_Zone","Nord-Kivu","Nord-Kivu","135670"
"2020-06-12","JO","Nuit","Local","Hors_Zone","Nord-Kivu","Nord-Kivu","170353"
"2020-06-12","JO","Jour","Local","Sud-Kivu","Nord-Kivu","Nord-Kivu","7877"
"2020-06-12","JO","Nuit","Local","Sud-Kivu","Nord-Kivu","Nord-Kivu","13252"
"2020-06-12","JO","Jour","Local","Ituri","Nord-Kivu","Nord-Kivu","219"
"2020-06-12","JO","Nuit","Local","Ituri","Nord-Kivu","Nord-Kivu","219"
"2020-06-12","JO","Jour","Local","Nord-Kivu","Nord-Kivu","Nord-Kivu","7043719"
"2020-06-12","JO","Nuit","Local","Nord-Kivu","Nord-Kivu","Nord-Kivu","5573856"
"2020-06-12","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Tanganyika","559"
"2020-06-12","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Tanganyika","459"
"2020-06-12","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Mongala","390"
"2020-06-12","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Mongala","420"
"2020-06-12","JO","Jour","Etranger","Mongala","Hors_Zone","Mongala","30"
"2020-06-12","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Sankuru","90"
"2020-06-12","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Sankuru","90"
"2020-06-12","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Haut-Katanga","5955"
"2020-06-12","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Haut-Katanga","2422"
"2020-06-12","JO","Jour","Etranger","Haut-Katanga","Hors_Zone","Haut-Katanga","2168"
"2020-06-12","JO","Nuit","Etranger","Haut-Katanga","Hors_Zone","Haut-Katanga","612"
"2020-06-12","JO","Jour","Etranger","Lualaba","Hors_Zone","Haut-Katanga","28"
