"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-05-08","JO","Jour","Local","Tshopo","Tshopo","Equateur","293"
"2020-05-08","JO","Jour","Local","Hors_Zone","Equateur","Equateur","425203"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Equateur","Equateur","540714"
"2020-05-08","JO","Jour","Local","Equateur","Equateur","Equateur","3905155"
"2020-05-08","JO","Nuit","Local","Equateur","Equateur","Equateur","3497225"
"2020-05-08","JO","Jour","Local","Hors_Zone","Hors_Zone","Haut-Lomami","135603"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Hors_Zone","Haut-Lomami","60225"
"2020-05-08","JO","Jour","Local","Tanganyika","Hors_Zone","Haut-Lomami","69"
"2020-05-08","JO","Nuit","Local","Tanganyika","Hors_Zone","Haut-Lomami","69"
"2020-05-08","JO","Jour","Local","Haut-Katanga","Hors_Zone","Haut-Lomami","1831"
"2020-05-08","JO","Nuit","Local","Haut-Katanga","Hors_Zone","Haut-Lomami","1381"
"2020-05-08","JO","Jour","Local","Lualaba","Hors_Zone","Haut-Lomami","1899"
"2020-05-08","JO","Nuit","Local","Lualaba","Hors_Zone","Haut-Lomami","932"
"2020-05-08","JO","Jour","Local","Kasai","Hors_Zone","Haut-Lomami","869"
"2020-05-08","JO","Nuit","Local","Kasai","Hors_Zone","Haut-Lomami","34"
"2020-05-08","JO","Jour","Local","Lomami","Hors_Zone","Haut-Lomami","1380"
"2020-05-08","JO","Nuit","Local","Lomami","Hors_Zone","Haut-Lomami","920"
"2020-05-08","JO","Jour","Local","Kasai-Oriental","Hors_Zone","Haut-Lomami","281"
"2020-05-08","JO","Nuit","Local","Kasai-Oriental","Hors_Zone","Haut-Lomami","175"
"2020-05-08","JO","Jour","Local","Kasai-Central","Hors_Zone","Haut-Lomami","411"
"2020-05-08","JO","Jour","Local","Haut-Lomami","Hors_Zone","Haut-Lomami","143211"
"2020-05-08","JO","Nuit","Local","Haut-Lomami","Hors_Zone","Haut-Lomami","40167"
"2020-05-08","JO","Jour","Local","Hors_Zone","Tanganyika","Haut-Lomami","103"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Tanganyika","Haut-Lomami","103"
"2020-05-08","JO","Jour","Local","Tanganyika","Tanganyika","Haut-Lomami","34"
"2020-05-08","JO","Nuit","Local","Tanganyika","Tanganyika","Haut-Lomami","34"
"2020-05-08","JO","Jour","Local","Hors_Zone","Haut-Katanga","Haut-Lomami","241"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Haut-Katanga","Haut-Lomami","172"
"2020-05-08","JO","Jour","Local","Haut-Katanga","Haut-Katanga","Haut-Lomami","4604"
"2020-05-08","JO","Nuit","Local","Haut-Katanga","Haut-Katanga","Haut-Lomami","2945"
"2020-05-08","JO","Jour","Local","Lualaba","Haut-Katanga","Haut-Lomami","34"
"2020-05-08","JO","Nuit","Local","Lualaba","Haut-Katanga","Haut-Lomami","34"
"2020-05-08","JO","Jour","Local","Haut-Lomami","Haut-Katanga","Haut-Lomami","310"
"2020-05-08","JO","Nuit","Local","Haut-Lomami","Haut-Katanga","Haut-Lomami","207"
"2020-05-08","JO","Jour","Local","Hors_Zone","Lualaba","Haut-Lomami","345"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Lualaba","Haut-Lomami","207"
"2020-05-08","JO","Jour","Local","Haut-Katanga","Lualaba","Haut-Lomami","69"
"2020-05-08","JO","Nuit","Local","Haut-Katanga","Lualaba","Haut-Lomami","34"
"2020-05-08","JO","Jour","Local","Lualaba","Lualaba","Haut-Lomami","3640"
"2020-05-08","JO","Nuit","Local","Lualaba","Lualaba","Haut-Lomami","2499"
"2020-05-08","JO","Jour","Local","Haut-Lomami","Lualaba","Haut-Lomami","414"
"2020-05-08","JO","Nuit","Local","Haut-Lomami","Lualaba","Haut-Lomami","345"
"2020-05-08","JO","Jour","Local","Hors_Zone","Kasai","Haut-Lomami","411"
"2020-05-08","JO","Jour","Local","Kasai","Kasai","Haut-Lomami","4162"
"2020-05-08","JO","Nuit","Local","Kasai","Kasai","Haut-Lomami","1269"
"2020-05-08","JO","Jour","Local","Hors_Zone","Lomami","Haut-Lomami","804"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Lomami","Haut-Lomami","176"
"2020-05-08","JO","Jour","Local","Lomami","Lomami","Haut-Lomami","9959"
"2020-05-08","JO","Nuit","Local","Lomami","Lomami","Haut-Lomami","8408"
"2020-05-08","JO","Jour","Local","Kasai-Oriental","Lomami","Haut-Lomami","35"
"2020-05-08","JO","Nuit","Local","Kasai-Oriental","Lomami","Haut-Lomami","35"
"2020-05-08","JO","Jour","Local","Haut-Lomami","Lomami","Haut-Lomami","851"
"2020-05-08","JO","Nuit","Local","Haut-Lomami","Lomami","Haut-Lomami","530"
"2020-05-08","JO","Jour","Local","Hors_Zone","Kasai-Oriental","Haut-Lomami","70"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Kasai-Oriental","Haut-Lomami","35"
"2020-05-08","JO","Jour","Local","Lomami","Kasai-Oriental","Haut-Lomami","71"
"2020-05-08","JO","Nuit","Local","Lomami","Kasai-Oriental","Haut-Lomami","35"
"2020-05-08","JO","Jour","Local","Kasai-Oriental","Kasai-Oriental","Haut-Lomami","1001"
"2020-05-08","JO","Nuit","Local","Kasai-Oriental","Kasai-Oriental","Haut-Lomami","678"
"2020-05-08","JO","Jour","Local","Haut-Lomami","Kasai-Oriental","Haut-Lomami","70"
"2020-05-08","JO","Nuit","Local","Haut-Lomami","Kasai-Oriental","Haut-Lomami","70"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Kasai-Central","Haut-Lomami","447"
"2020-05-08","JO","Jour","Local","Hors_Zone","Haut-Lomami","Haut-Lomami","9817"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Haut-Lomami","Haut-Lomami","12648"
"2020-05-08","JO","Jour","Local","Haut-Katanga","Haut-Lomami","Haut-Lomami","515"
"2020-05-08","JO","Nuit","Local","Haut-Katanga","Haut-Lomami","Haut-Lomami","549"
"2020-05-08","JO","Jour","Local","Lualaba","Haut-Lomami","Haut-Lomami","103"
"2020-05-08","JO","Nuit","Local","Lualaba","Haut-Lomami","Haut-Lomami","138"
"2020-05-08","JO","Jour","Local","Kasai","Haut-Lomami","Haut-Lomami","411"
"2020-05-08","JO","Nuit","Local","Kasai","Haut-Lomami","Haut-Lomami","411"
"2020-05-08","JO","Jour","Local","Lomami","Haut-Lomami","Haut-Lomami","917"
"2020-05-08","JO","Nuit","Local","Lomami","Haut-Lomami","Haut-Lomami","1131"
"2020-05-08","JO","Jour","Local","Kasai-Oriental","Haut-Lomami","Haut-Lomami","34"
"2020-05-08","JO","Jour","Local","Haut-Lomami","Haut-Lomami","Haut-Lomami","288414"
"2020-05-08","JO","Nuit","Local","Haut-Lomami","Haut-Lomami","Haut-Lomami","238952"
"2020-05-08","JO","Jour","Local","Hors_Zone","Hors_Zone","Nord-Kivu","892598"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Hors_Zone","Nord-Kivu","384446"
"2020-05-08","JO","Jour","Local","Kinshasa","Hors_Zone","Nord-Kivu","76"
"2020-05-08","JO","Nuit","Local","Kinshasa","Hors_Zone","Nord-Kivu","76"
"2020-05-08","JO","Jour","Local","Sud-Kivu","Hors_Zone","Nord-Kivu","11522"
"2020-05-08","JO","Nuit","Local","Sud-Kivu","Hors_Zone","Nord-Kivu","6048"
"2020-05-08","JO","Jour","Local","Tshopo","Hors_Zone","Nord-Kivu","685"
"2020-05-08","JO","Nuit","Local","Tshopo","Hors_Zone","Nord-Kivu","305"
"2020-05-08","JO","Jour","Local","Ituri","Hors_Zone","Nord-Kivu","3856"
"2020-05-08","JO","Nuit","Local","Ituri","Hors_Zone","Nord-Kivu","1439"
"2020-05-08","JO","Jour","Local","Nord-Kivu","Hors_Zone","Nord-Kivu","2388795"
"2020-05-08","JO","Nuit","Local","Nord-Kivu","Hors_Zone","Nord-Kivu","600452"
"2020-05-08","JO","Jour","Local","Tanganyika","Tanganyika","Nord-Kivu","34"
"2020-05-08","JO","Nuit","Local","Tanganyika","Tanganyika","Nord-Kivu","34"
"2020-05-08","JO","Jour","Local","Kinshasa","Kinshasa","Nord-Kivu","36"
"2020-05-08","JO","Jour","Local","Hors_Zone","Sud-Kivu","Nord-Kivu","4440"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Sud-Kivu","Nord-Kivu","3136"
"2020-05-08","JO","Jour","Local","Sud-Kivu","Sud-Kivu","Nord-Kivu","42929"
"2020-05-08","JO","Nuit","Local","Sud-Kivu","Sud-Kivu","Nord-Kivu","29197"
"2020-05-08","JO","Jour","Local","Nord-Kivu","Sud-Kivu","Nord-Kivu","10770"
"2020-05-08","JO","Nuit","Local","Nord-Kivu","Sud-Kivu","Nord-Kivu","4959"
"2020-05-08","JO","Jour","Local","Hors_Zone","Tshopo","Nord-Kivu","195"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Tshopo","Nord-Kivu","195"
"2020-05-08","JO","Jour","Local","Tshopo","Tshopo","Nord-Kivu","1831"
"2020-05-08","JO","Nuit","Local","Tshopo","Tshopo","Nord-Kivu","1285"
"2020-05-08","JO","Jour","Local","Nord-Kivu","Tshopo","Nord-Kivu","195"
"2020-05-08","JO","Nuit","Local","Nord-Kivu","Tshopo","Nord-Kivu","97"
"2020-05-08","JO","Jour","Local","Hors_Zone","Ituri","Nord-Kivu","614"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Ituri","Nord-Kivu","698"
"2020-05-08","JO","Jour","Local","Ituri","Ituri","Nord-Kivu","7265"
"2020-05-08","JO","Nuit","Local","Ituri","Ituri","Nord-Kivu","4861"
"2020-05-08","JO","Jour","Local","Nord-Kivu","Ituri","Nord-Kivu","1131"
"2020-05-08","JO","Nuit","Local","Nord-Kivu","Ituri","Nord-Kivu","796"
"2020-05-08","JO","Jour","Local","Kasai","Kasai","Nord-Kivu","411"
"2020-05-08","JO","Nuit","Local","Kasai","Kasai","Nord-Kivu","411"
"2020-05-08","JO","Jour","Local","Maniema","Maniema","Nord-Kivu","769"
"2020-05-08","JO","Nuit","Local","Maniema","Maniema","Nord-Kivu","769"
"2020-05-08","JO","Jour","Local","Kasai-Central","Kasai-Central","Nord-Kivu","411"
"2020-05-08","JO","Jour","Local","Hors_Zone","Nord-Kivu","Nord-Kivu","155642"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Nord-Kivu","Nord-Kivu","204265"
"2020-05-08","JO","Jour","Local","Sud-Kivu","Nord-Kivu","Nord-Kivu","5115"
"2020-05-08","JO","Nuit","Local","Sud-Kivu","Nord-Kivu","Nord-Kivu","10709"
"2020-05-08","JO","Jour","Local","Tshopo","Nord-Kivu","Nord-Kivu","97"
"2020-05-08","JO","Nuit","Local","Tshopo","Nord-Kivu","Nord-Kivu","97"
"2020-05-08","JO","Jour","Local","Ituri","Nord-Kivu","Nord-Kivu","237"
"2020-05-08","JO","Nuit","Local","Ituri","Nord-Kivu","Nord-Kivu","237"
"2020-05-08","JO","Jour","Local","Maniema","Nord-Kivu","Nord-Kivu","41"
"2020-05-08","JO","Nuit","Local","Maniema","Nord-Kivu","Nord-Kivu","41"
"2020-05-08","JO","Jour","Local","Nord-Kivu","Nord-Kivu","Nord-Kivu","6713438"
"2020-05-08","JO","Nuit","Local","Nord-Kivu","Nord-Kivu","Nord-Kivu","5636772"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Tanganyika","63"
"2020-05-08","JO","Jour","Etranger","Tanganyika","Hors_Zone","Tanganyika","30"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Haut-Katanga","2879"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Haut-Katanga","1425"
"2020-05-08","JO","Jour","Etranger","Haut-Katanga","Hors_Zone","Haut-Katanga","2083"
"2020-05-08","JO","Nuit","Etranger","Haut-Katanga","Hors_Zone","Haut-Katanga","546"
"2020-05-08","JO","Jour","Etranger","Lualaba","Hors_Zone","Haut-Katanga","23"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Haut-Katanga","Haut-Katanga","765"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Haut-Katanga","Haut-Katanga","886"
"2020-05-08","JO","Jour","Etranger","Haut-Katanga","Haut-Katanga","Haut-Katanga","4899"
"2020-05-08","JO","Nuit","Etranger","Haut-Katanga","Haut-Katanga","Haut-Katanga","4020"
"2020-05-08","JO","Nuit","Etranger","Lualaba","Haut-Katanga","Haut-Katanga","30"
"2020-05-08","JO","Jour","Etranger","Haut-Katanga","Lualaba","Haut-Katanga","65"
"2020-05-08","JO","Jour","Etranger","Lualaba","Lualaba","Haut-Katanga","37"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Lualaba","2600"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Lualaba","1407"
"2020-05-08","JO","Jour","Etranger","Haut-Katanga","Hors_Zone","Lualaba","48"
"2020-05-08","JO","Nuit","Etranger","Haut-Katanga","Hors_Zone","Lualaba","36"
"2020-05-08","JO","Jour","Etranger","Lualaba","Hors_Zone","Lualaba","2032"
"2020-05-08","JO","Nuit","Etranger","Lualaba","Hors_Zone","Lualaba","621"
"2020-05-08","JO","Jour","Etranger","Haut-Katanga","Haut-Katanga","Lualaba","32"
"2020-05-08","JO","Jour","Etranger","Lualaba","Haut-Katanga","Lualaba","34"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Lualaba","Lualaba","627"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Lualaba","Lualaba","788"
"2020-05-08","JO","Nuit","Etranger","Haut-Katanga","Lualaba","Lualaba","47"
"2020-05-08","JO","Jour","Etranger","Lualaba","Lualaba","Lualaba","3012"
"2020-05-08","JO","Nuit","Etranger","Lualaba","Lualaba","Lualaba","2757"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Kinshasa","52059"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Kinshasa","6808"
"2020-05-08","JO","Jour","Etranger","Kinshasa","Hors_Zone","Kinshasa","7405"
"2020-05-08","JO","Nuit","Etranger","Kinshasa","Hors_Zone","Kinshasa","1066"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Kinshasa","Kinshasa","988"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Kinshasa","Kinshasa","966"
"2020-05-08","JO","Jour","Etranger","Kinshasa","Kinshasa","Kinshasa","7033"
"2020-05-08","JO","Nuit","Etranger","Kinshasa","Kinshasa","Kinshasa","5632"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Nord-Ubangi","360"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Nord-Ubangi","120"
"2020-05-08","JO","Jour","Etranger","Nord-Ubangi","Hors_Zone","Nord-Ubangi","300"
"2020-05-08","JO","Nuit","Etranger","Nord-Ubangi","Hors_Zone","Nord-Ubangi","60"
"2020-05-08","JO","Jour","Etranger","Nord-Ubangi","Nord-Ubangi","Nord-Ubangi","90"
"2020-05-08","JO","Nuit","Etranger","Nord-Ubangi","Nord-Ubangi","Nord-Ubangi","90"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Sud-Kivu","38973"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Sud-Kivu","5151"
"2020-05-08","JO","Jour","Etranger","Sud-Kivu","Hors_Zone","Sud-Kivu","3618"
"2020-05-08","JO","Nuit","Etranger","Sud-Kivu","Hors_Zone","Sud-Kivu","528"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Sud-Kivu","Sud-Kivu","498"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Sud-Kivu","Sud-Kivu","773"
"2020-05-08","JO","Jour","Etranger","Sud-Kivu","Sud-Kivu","Sud-Kivu","2067"
"2020-05-08","JO","Nuit","Etranger","Sud-Kivu","Sud-Kivu","Sud-Kivu","1371"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Tshopo","316"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Tshopo","187"
"2020-05-08","JO","Jour","Etranger","Tshopo","Hors_Zone","Tshopo","292"
"2020-05-08","JO","Nuit","Etranger","Tshopo","Hors_Zone","Tshopo","83"
"2020-05-08","JO","Jour","Etranger","Nord-Kivu","Hors_Zone","Tshopo","30"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Tshopo","Tshopo","23"
"2020-05-08","JO","Jour","Etranger","Tshopo","Tshopo","Tshopo","149"
"2020-05-08","JO","Nuit","Etranger","Tshopo","Tshopo","Tshopo","30"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Kongo-Central","1198"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Kongo-Central","244"
"2020-05-08","JO","Jour","Etranger","Kongo-Central","Hors_Zone","Kongo-Central","237"
"2020-05-08","JO","Nuit","Etranger","Kongo-Central","Hors_Zone","Kongo-Central","71"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Kongo-Central","Kongo-Central","60"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Kongo-Central","Kongo-Central","30"
"2020-05-08","JO","Jour","Etranger","Kongo-Central","Kongo-Central","Kongo-Central","269"
"2020-05-08","JO","Nuit","Etranger","Kongo-Central","Kongo-Central","Kongo-Central","179"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Ituri","6763"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Ituri","1147"
"2020-05-08","JO","Jour","Etranger","Ituri","Hors_Zone","Ituri","715"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Ituri","Ituri","44"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Ituri","Ituri","60"
"2020-05-08","JO","Jour","Etranger","Ituri","Ituri","Ituri","377"
"2020-05-08","JO","Nuit","Etranger","Ituri","Ituri","Ituri","142"
"2020-05-08","JO","Jour","Etranger","Nord-Kivu","Nord-Kivu","Ituri","30"
"2020-05-08","JO","Nuit","Etranger","Nord-Kivu","Nord-Kivu","Ituri","30"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Kasai","70"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Kasai","62"
"2020-05-08","JO","Jour","Etranger","Kasai","Hors_Zone","Kasai","60"
"2020-05-08","JO","Nuit","Etranger","Kasai-Central","Hors_Zone","Kasai","30"
"2020-05-08","JO","Jour","Etranger","Kasai","Kasai","Kasai","23"
"2020-05-08","JO","Nuit","Etranger","Kasai","Kasai","Kasai","23"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Bas-Uele","30"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Bas-Uele","30"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Kasai-Oriental","41"
"2020-05-08","JO","Jour","Etranger","Kasai-Oriental","Hors_Zone","Kasai-Oriental","87"
"2020-05-08","JO","Nuit","Etranger","Kasai-Oriental","Hors_Zone","Kasai-Oriental","30"
"2020-05-08","JO","Jour","Etranger","Kasai-Oriental","Kasai-Oriental","Kasai-Oriental","152"
"2020-05-08","JO","Nuit","Etranger","Kasai-Oriental","Kasai-Oriental","Kasai-Oriental","99"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Kwilu","310"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Kwilu","83"
"2020-05-08","JO","Jour","Etranger","Kwilu","Hors_Zone","Kwilu","90"
"2020-05-08","JO","Jour","Etranger","Kwilu","Kwilu","Kwilu","30"
"2020-05-08","JO","Nuit","Etranger","Kwilu","Kwilu","Kwilu","30"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Mai-Ndombe","44"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Mai-Ndombe","Mai-Ndombe","30"
"2020-05-08","JO","Jour","Etranger","Maniema","Hors_Zone","Maniema","30"
"2020-05-08","JO","Nuit","Etranger","Maniema","Hors_Zone","Maniema","23"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Haut-Uele","590"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Haut-Uele","73"
"2020-05-08","JO","Jour","Etranger","Haut-Uele","Hors_Zone","Haut-Uele","97"
"2020-05-08","JO","Jour","Etranger","Haut-Uele","Haut-Uele","Haut-Uele","53"
"2020-05-08","JO","Nuit","Etranger","Haut-Uele","Haut-Uele","Haut-Uele","30"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Sud-Ubangi","5265"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Hors_Zone","Sud-Ubangi","728"
"2020-05-08","JO","Jour","Etranger","Sud-Ubangi","Hors_Zone","Sud-Ubangi","540"
"2020-05-08","JO","Nuit","Etranger","Sud-Ubangi","Hors_Zone","Sud-Ubangi","150"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Sud-Ubangi","Sud-Ubangi","30"
"2020-05-08","JO","Nuit","Etranger","Hors_Zone","Sud-Ubangi","Sud-Ubangi","30"
"2020-05-08","JO","Jour","Etranger","Sud-Ubangi","Sud-Ubangi","Sud-Ubangi","210"
"2020-05-08","JO","Nuit","Etranger","Sud-Ubangi","Sud-Ubangi","Sud-Ubangi","150"
"2020-05-08","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Kasai-Central","112"
