"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-04-10","JO","Jour","Local","Hors_Zone","Hors_Zone","Mushie","118422"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Hors_Zone","Mushie","49207"
"2020-04-10","JO","Jour","Local","Nioki","Hors_Zone","Mushie","5475"
"2020-04-10","JO","Nuit","Local","Nioki","Hors_Zone","Mushie","6373"
"2020-04-10","JO","Jour","Local","Bolobo","Hors_Zone","Mushie","1821"
"2020-04-10","JO","Nuit","Local","Bolobo","Hors_Zone","Mushie","1821"
"2020-04-10","JO","Jour","Local","Mushie","Hors_Zone","Mushie","37332"
"2020-04-10","JO","Nuit","Local","Mushie","Hors_Zone","Mushie","10926"
"2020-04-10","JO","Jour","Local","Hors_Zone","Nioki","Mushie","910"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Nioki","Mushie","923"
"2020-04-10","JO","Jour","Local","Nioki","Nioki","Mushie","15479"
"2020-04-10","JO","Nuit","Local","Nioki","Nioki","Mushie","6373"
"2020-04-10","JO","Jour","Local","Mushie","Nioki","Mushie","2731"
"2020-04-10","JO","Nuit","Local","Mushie","Nioki","Mushie","910"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Bolobo","Mushie","910"
"2020-04-10","JO","Jour","Local","Bolobo","Bolobo","Mushie","3642"
"2020-04-10","JO","Nuit","Local","Bolobo","Bolobo","Mushie","5463"
"2020-04-10","JO","Jour","Local","Bokoro","Bokoro","Mushie","910"
"2020-04-10","JO","Jour","Local","Hors_Zone","Mushie","Mushie","11837"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Mushie","Mushie","9105"
"2020-04-10","JO","Nuit","Local","Kikongo","Mushie","Mushie","910"
"2020-04-10","JO","Jour","Local","Nioki","Mushie","Mushie","2731"
"2020-04-10","JO","Nuit","Local","Nioki","Mushie","Mushie","11837"
"2020-04-10","JO","Nuit","Local","Bolobo","Mushie","Mushie","1821"
"2020-04-10","JO","Jour","Local","Mushie","Mushie","Mushie","81039"
"2020-04-10","JO","Nuit","Local","Mushie","Mushie","Mushie","75576"
"2020-04-10","JO","Jour","Local","Hors_Zone","Hors_Zone","Wangata","1140782"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Hors_Zone","Wangata","560665"
"2020-04-10","JO","Jour","Local","Bumba","Hors_Zone","Wangata","501"
"2020-04-10","JO","Nuit","Local","Bumba","Hors_Zone","Wangata","501"
"2020-04-10","JO","Jour","Local","Bolomba","Hors_Zone","Wangata","21570"
"2020-04-10","JO","Nuit","Local","Bolomba","Hors_Zone","Wangata","16554"
"2020-04-10","JO","Jour","Local","Wangata","Hors_Zone","Wangata","275900"
"2020-04-10","JO","Nuit","Local","Wangata","Hors_Zone","Wangata","99825"
"2020-04-10","JO","Jour","Local","Bikoro","Hors_Zone","Wangata","1003"
"2020-04-10","JO","Nuit","Local","Bikoro","Hors_Zone","Wangata","501"
"2020-04-10","JO","Jour","Local","Makiso-Kisangani","Makiso-Kisangani","Wangata","83"
"2020-04-10","JO","Jour","Local","Hors_Zone","Bosondjo","Wangata","501"
"2020-04-10","JO","Jour","Local","Makiso-Kisangani","Lubunga","Wangata","167"
"2020-04-10","JO","Jour","Local","Hors_Zone","Bolomba","Wangata","45648"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Bolomba","Wangata","28091"
"2020-04-10","JO","Jour","Local","Bolomba","Bolomba","Wangata","161527"
"2020-04-10","JO","Nuit","Local","Bolomba","Bolomba","Wangata","96815"
"2020-04-10","JO","Jour","Local","Wangata","Bolomba","Wangata","111363"
"2020-04-10","JO","Nuit","Local","Wangata","Bolomba","Wangata","43642"
"2020-04-10","JO","Jour","Local","Bikoro","Bolomba","Wangata","2006"
"2020-04-10","JO","Nuit","Local","Bikoro","Bolomba","Wangata","501"
"2020-04-10","JO","Jour","Local","Hors_Zone","Wangata","Wangata","254330"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Wangata","Wangata","376227"
"2020-04-10","JO","Jour","Local","Bolomba","Wangata","Wangata","39629"
"2020-04-10","JO","Nuit","Local","Bolomba","Wangata","Wangata","96314"
"2020-04-10","JO","Jour","Local","Wangata","Wangata","Wangata","1817431"
"2020-04-10","JO","Nuit","Local","Wangata","Wangata","Wangata","1737169"
"2020-04-10","JO","Jour","Local","Bikoro","Wangata","Wangata","1003"
"2020-04-10","JO","Nuit","Local","Bikoro","Wangata","Wangata","2508"
"2020-04-10","JO","Jour","Local","Hors_Zone","Bikoro","Wangata","1504"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Bikoro","Wangata","1504"
"2020-04-10","JO","Jour","Local","Bolomba","Bikoro","Wangata","3009"
"2020-04-10","JO","Nuit","Local","Bolomba","Bikoro","Wangata","2006"
"2020-04-10","JO","Jour","Local","Wangata","Bikoro","Wangata","1504"
"2020-04-10","JO","Nuit","Local","Wangata","Bikoro","Wangata","1003"
"2020-04-10","JO","Jour","Local","Bikoro","Bikoro","Wangata","15049"
"2020-04-10","JO","Nuit","Local","Bikoro","Bikoro","Wangata","8026"
"2020-04-10","JO","Jour","Local","Hors_Zone","Hors_Zone","Bikoro","396159"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Hors_Zone","Bikoro","200022"
"2020-04-10","JO","Jour","Local","Bolomba","Hors_Zone","Bikoro","501"
"2020-04-10","JO","Nuit","Local","Bolomba","Hors_Zone","Bikoro","3009"
"2020-04-10","JO","Jour","Local","Wangata","Hors_Zone","Bikoro","2508"
"2020-04-10","JO","Nuit","Local","Wangata","Hors_Zone","Bikoro","2508"
"2020-04-10","JO","Jour","Local","Bikoro","Hors_Zone","Bikoro","165602"
"2020-04-10","JO","Nuit","Local","Bikoro","Hors_Zone","Bikoro","64736"
"2020-04-10","JO","Jour","Local","Hors_Zone","Bolomba","Bikoro","3511"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Bolomba","Bikoro","2508"
"2020-04-10","JO","Jour","Local","Bolomba","Bolomba","Bikoro","21570"
"2020-04-10","JO","Nuit","Local","Bolomba","Bolomba","Bikoro","15550"
"2020-04-10","JO","Jour","Local","Wangata","Bolomba","Bikoro","1003"
"2020-04-10","JO","Jour","Local","Bikoro","Bolomba","Bikoro","7524"
"2020-04-10","JO","Nuit","Local","Bikoro","Bolomba","Bikoro","1003"
"2020-04-10","JO","Jour","Local","Hors_Zone","Wangata","Bikoro","6019"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Wangata","Bikoro","3511"
"2020-04-10","JO","Jour","Local","Bolomba","Wangata","Bikoro","1504"
"2020-04-10","JO","Nuit","Local","Bolomba","Wangata","Bikoro","1504"
"2020-04-10","JO","Jour","Local","Wangata","Wangata","Bikoro","8527"
"2020-04-10","JO","Nuit","Local","Wangata","Wangata","Bikoro","7022"
"2020-04-10","JO","Jour","Local","Bikoro","Wangata","Bikoro","3009"
"2020-04-10","JO","Nuit","Local","Bikoro","Wangata","Bikoro","501"
"2020-04-10","JO","Jour","Local","Hors_Zone","Bikoro","Bikoro","59694"
"2020-04-10","JO","Nuit","Local","Hors_Zone","Bikoro","Bikoro","66717"
"2020-04-10","JO","Jour","Local","Bolomba","Bikoro","Bikoro","5518"
"2020-04-10","JO","Nuit","Local","Bolomba","Bikoro","Bikoro","13544"
"2020-04-10","JO","Jour","Local","Wangata","Bikoro","Bikoro","501"
"2020-04-10","JO","Nuit","Local","Wangata","Bikoro","Bikoro","1504"
"2020-04-10","JO","Jour","Local","Bikoro","Bikoro","Bikoro","627088"
"2020-04-10","JO","Nuit","Local","Bikoro","Bikoro","Bikoro","527764"
"2020-04-10","JO","Jour","Etranger","Hors_Zone","Hors_Zone","Tshilenge","30"
"2020-04-10","JO","Nuit","Etranger","Hors_Zone","Tshilenge","Tshilenge","28"
"2020-04-10","JO","Jour","Etranger","Tshilenge","Tshilenge","Tshilenge","28"
"2020-04-10","JO","Jour","Etranger","Cilundu","Cilundu","Cilundu","62"
"2020-04-10","JO","Nuit","Etranger","Cilundu","Cilundu","Cilundu","40"
