"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-06-17","JO","Nuit","Local","Kinshasa","Hors_Zone","Kwango","3771"
"2020-06-17","JO","Jour","Local","Kwilu","Hors_Zone","Kwango","1265"
"2020-06-17","JO","Nuit","Local","Kwilu","Hors_Zone","Kwango","25"
"2020-06-17","JO","Jour","Local","Kwango","Hors_Zone","Kwango","443764"
"2020-06-17","JO","Nuit","Local","Kwango","Hors_Zone","Kwango","131880"
"2020-06-17","JO","Jour","Local","Hors_Zone","Kinshasa","Kwango","50"
"2020-06-17","JO","Nuit","Local","Hors_Zone","Kinshasa","Kwango","25"
"2020-06-17","JO","Jour","Local","Kinshasa","Kinshasa","Kwango","4404"
"2020-06-17","JO","Nuit","Local","Kinshasa","Kinshasa","Kwango","2733"
"2020-06-17","JO","Jour","Local","Hors_Zone","Kongo-Central","Kwango","25"
"2020-06-17","JO","Jour","Local","Hors_Zone","Kasai-Oriental","Kwango","48"
"2020-06-17","JO","Jour","Local","Kasai-Oriental","Kasai-Oriental","Kwango","48"
"2020-06-17","JO","Nuit","Local","Kwilu","Kwilu","Kwango","1240"
"2020-06-17","JO","Jour","Local","Hors_Zone","Kwango","Kwango","39792"
"2020-06-17","JO","Nuit","Local","Hors_Zone","Kwango","Kwango","69612"
"2020-06-17","JO","Jour","Local","Kinshasa","Kwango","Kwango","1265"
"2020-06-17","JO","Nuit","Local","Kinshasa","Kwango","Kwango","25"
"2020-06-17","JO","Jour","Local","Kwango","Kwango","Kwango","656079"
"2020-06-17","JO","Nuit","Local","Kwango","Kwango","Kwango","500744"
"2020-06-17","JO","Jour","Local","Kasai-Central","Kasai-Central","Kwango","821"
"2020-06-17","JO","Jour","Local","Hors_Zone","Hors_Zone","Haut-Uele","42695"
"2020-06-17","JO","Nuit","Local","Hors_Zone","Hors_Zone","Haut-Uele","14901"
"2020-06-17","JO","Jour","Local","Tshopo","Hors_Zone","Haut-Uele","533"
"2020-06-17","JO","Nuit","Local","Tshopo","Hors_Zone","Haut-Uele","177"
"2020-06-17","JO","Jour","Local","Ituri","Hors_Zone","Haut-Uele","355"
"2020-06-17","JO","Nuit","Local","Ituri","Hors_Zone","Haut-Uele","177"
"2020-06-17","JO","Jour","Local","Haut-Uele","Hors_Zone","Haut-Uele","33636"
"2020-06-17","JO","Nuit","Local","Haut-Uele","Hors_Zone","Haut-Uele","5334"
"2020-06-17","JO","Jour","Local","Hors_Zone","Tshopo","Haut-Uele","177"
"2020-06-17","JO","Jour","Local","Tshopo","Tshopo","Haut-Uele","1066"
"2020-06-17","JO","Nuit","Local","Tshopo","Tshopo","Haut-Uele","889"
"2020-06-17","JO","Nuit","Local","Haut-Uele","Tshopo","Haut-Uele","177"
"2020-06-17","JO","Jour","Local","Ituri","Ituri","Haut-Uele","355"
"2020-06-17","JO","Nuit","Local","Ituri","Ituri","Haut-Uele","355"
"2020-06-17","JO","Jour","Local","Bas-Uele","Bas-Uele","Haut-Uele","177"
"2020-06-17","JO","Jour","Local","Hors_Zone","Haut-Uele","Haut-Uele","2489"
"2020-06-17","JO","Nuit","Local","Hors_Zone","Haut-Uele","Haut-Uele","2133"
"2020-06-17","JO","Jour","Local","Tshopo","Haut-Uele","Haut-Uele","177"
"2020-06-17","JO","Nuit","Local","Tshopo","Haut-Uele","Haut-Uele","177"
"2020-06-17","JO","Jour","Local","Haut-Uele","Haut-Uele","Haut-Uele","27809"
"2020-06-17","JO","Nuit","Local","Haut-Uele","Haut-Uele","Haut-Uele","16179"
"2020-06-17","JO","Jour","Local","Nord-Kivu","Nord-Kivu","Haut-Uele","64"
"2020-06-17","JO","Jour","Local","Hors_Zone","Hors_Zone","Sud-Ubangi","1258962"
"2020-06-17","JO","Nuit","Local","Hors_Zone","Hors_Zone","Sud-Ubangi","442384"
"2020-06-17","JO","Jour","Local","Nord-Ubangi","Hors_Zone","Sud-Ubangi","5455"
"2020-06-17","JO","Jour","Local","Sud-Ubangi","Hors_Zone","Sud-Ubangi","897098"
"2020-06-17","JO","Nuit","Local","Sud-Ubangi","Hors_Zone","Sud-Ubangi","204124"
"2020-06-17","JO","Jour","Local","Equateur","Hors_Zone","Sud-Ubangi","1363"
"2020-06-17","JO","Jour","Local","Nord-Ubangi","Nord-Ubangi","Sud-Ubangi","4091"
"2020-06-17","JO","Nuit","Local","Nord-Ubangi","Nord-Ubangi","Sud-Ubangi","2727"
"2020-06-17","JO","Jour","Local","Sud-Ubangi","Nord-Ubangi","Sud-Ubangi","1363"
"2020-06-17","JO","Nuit","Local","Sud-Ubangi","Nord-Ubangi","Sud-Ubangi","1363"
"2020-06-17","JO","Jour","Local","Hors_Zone","Sud-Ubangi","Sud-Ubangi","70958"
"2020-06-17","JO","Nuit","Local","Hors_Zone","Sud-Ubangi","Sud-Ubangi","57320"
"2020-06-17","JO","Jour","Local","Sud-Ubangi","Sud-Ubangi","Sud-Ubangi","1319544"
"2020-06-17","JO","Nuit","Local","Sud-Ubangi","Sud-Ubangi","Sud-Ubangi","918737"
"2020-06-17","JO","Jour","Local","Hors_Zone","Hors_Zone","Kasai-Central","4774468"
"2020-06-17","JO","Nuit","Local","Hors_Zone","Hors_Zone","Kasai-Central","1226529"
"2020-06-17","JO","Jour","Local","Sankuru","Hors_Zone","Kasai-Central","48"
"2020-06-17","JO","Jour","Local","Lualaba","Hors_Zone","Kasai-Central","52"
"2020-06-17","JO","Nuit","Local","Lualaba","Hors_Zone","Kasai-Central","52"
"2020-06-17","JO","Jour","Local","Kasai","Hors_Zone","Kasai-Central","4135"
"2020-06-17","JO","Nuit","Local","Kasai","Hors_Zone","Kasai-Central","847"
"2020-06-17","JO","Jour","Local","Lomami","Hors_Zone","Kasai-Central","2612"
"2020-06-17","JO","Nuit","Local","Lomami","Hors_Zone","Kasai-Central","3434"
"2020-06-17","JO","Jour","Local","Kasai-Oriental","Hors_Zone","Kasai-Central","14857"
"2020-06-17","JO","Nuit","Local","Kasai-Oriental","Hors_Zone","Kasai-Central","8080"
"2020-06-17","JO","Jour","Local","Kasai-Central","Hors_Zone","Kasai-Central","3845822"
"2020-06-17","JO","Nuit","Local","Kasai-Central","Hors_Zone","Kasai-Central","609712"
"2020-06-17","JO","Jour","Local","Hors_Zone","Kinshasa","Kasai-Central","25"
"2020-06-17","JO","Nuit","Local","Hors_Zone","Kinshasa","Kasai-Central","25"
