"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-06-26","JO","Jour","Local","Uvira","Uvira","Idjwi","510"
"2020-06-26","JO","Nuit","Local","Uvira","Uvira","Idjwi","255"
"2020-06-26","JO","Nuit","Local","Hors_Zone","Kitutu","Idjwi","42"
"2020-06-26","JO","Jour","Local","Hors_Zone","Kamituga","Idjwi","42"
"2020-06-26","JO","Nuit","Local","Hors_Zone","Kamituga","Idjwi","42"
"2020-06-26","JO","Nuit","Local","Mwenga","Kamituga","Idjwi","42"
"2020-06-26","JO","Jour","Local","Kamituga","Kamituga","Idjwi","255"
"2020-06-26","JO","Nuit","Local","Kamituga","Kamituga","Idjwi","297"
"2020-06-26","JO","Nuit","Local","Idjwi","Kamituga","Idjwi","42"
"2020-06-26","JO","Jour","Local","Itombwe","Itombwe","Idjwi","85"
"2020-06-26","JO","Nuit","Local","Nyangezi","Lemera","Idjwi","42"
"2020-06-26","JO","Nuit","Local","Ibanda","Lemera","Idjwi","42"
"2020-06-26","JO","Jour","Local","Hors_Zone","Fizi","Idjwi","65"
"2020-06-26","JO","Jour","Local","Hors_Zone","Ibanda","Idjwi","8026"
"2020-06-26","JO","Nuit","Local","Hors_Zone","Ibanda","Idjwi","2029"
"2020-06-26","JO","Jour","Local","Binza Meteo","Ibanda","Idjwi","30"
"2020-06-26","JO","Jour","Local","Karisimbi","Ibanda","Idjwi","131"
"2020-06-26","JO","Nuit","Local","Karisimbi","Ibanda","Idjwi","65"
"2020-06-26","JO","Jour","Local","Nyangezi","Ibanda","Idjwi","127"
"2020-06-26","JO","Nuit","Local","Nyangezi","Ibanda","Idjwi","85"
"2020-06-26","JO","Jour","Local","Kabare","Ibanda","Idjwi","170"
"2020-06-26","JO","Nuit","Local","Kabare","Ibanda","Idjwi","127"
"2020-06-26","JO","Jour","Local","Walungu","Ibanda","Idjwi","42"
"2020-06-26","JO","Nuit","Local","Walungu","Ibanda","Idjwi","42"
"2020-06-26","JO","Jour","Local","Lemera","Ibanda","Idjwi","42"
"2020-06-26","JO","Jour","Local","Ibanda","Ibanda","Idjwi","97140"
"2020-06-26","JO","Nuit","Local","Ibanda","Ibanda","Idjwi","45556"
"2020-06-26","JO","Jour","Local","Katana","Ibanda","Idjwi","127"
"2020-06-26","JO","Nuit","Local","Katana","Ibanda","Idjwi","85"
"2020-06-26","JO","Jour","Local","Minova","Ibanda","Idjwi","42"
"2020-06-26","JO","Jour","Local","Idjwi","Ibanda","Idjwi","38197"
"2020-06-26","JO","Nuit","Local","Idjwi","Ibanda","Idjwi","6679"
"2020-06-26","JO","Jour","Local","Hors_Zone","Katana","Idjwi","6070"
"2020-06-26","JO","Nuit","Local","Hors_Zone","Katana","Idjwi","1515"
"2020-06-26","JO","Jour","Local","Ibanda","Katana","Idjwi","170"
"2020-06-26","JO","Nuit","Local","Ibanda","Katana","Idjwi","127"
