"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-03-01","WE","Nuit","Local","Haut-Katanga","Sud-Kivu","Haut-Katanga","30"
"2020-03-01","WE","Jour","Local","Sud-Kivu","Sud-Kivu","Haut-Katanga","395"
"2020-03-01","WE","Nuit","Local","Sud-Kivu","Sud-Kivu","Haut-Katanga","298"
"2020-03-01","WE","Jour","Local","Tshopo","Tshopo","Haut-Katanga","114"
"2020-03-01","WE","Jour","Local","Kongo-Central","Kongo-Central","Haut-Katanga","36"
"2020-03-01","WE","Nuit","Local","Kongo-Central","Kongo-Central","Haut-Katanga","72"
"2020-03-01","WE","Jour","Local","Hors_Zone","Lomami","Haut-Katanga","36"
"2020-03-01","WE","Nuit","Local","Hors_Zone","Lomami","Haut-Katanga","36"
"2020-03-01","WE","Jour","Local","Haut-Katanga","Lomami","Haut-Katanga","36"
"2020-03-01","WE","Jour","Local","Lomami","Lomami","Haut-Katanga","298"
"2020-03-01","WE","Nuit","Local","Lomami","Lomami","Haut-Katanga","298"
"2020-03-01","WE","Nuit","Local","Hors_Zone","Kasai-Oriental","Haut-Katanga","36"
"2020-03-01","WE","Jour","Local","Haut-Katanga","Kasai-Oriental","Haut-Katanga","255"
"2020-03-01","WE","Nuit","Local","Haut-Katanga","Kasai-Oriental","Haut-Katanga","218"
"2020-03-01","WE","Jour","Local","Kasai-Oriental","Kasai-Oriental","Haut-Katanga","2759"
"2020-03-01","WE","Nuit","Local","Kasai-Oriental","Kasai-Oriental","Haut-Katanga","2432"
"2020-03-01","WE","Jour","Local","Maniema","Maniema","Haut-Katanga","689"
"2020-03-01","WE","Nuit","Local","Maniema","Maniema","Haut-Katanga","689"
"2020-03-01","WE","Jour","Local","Kasai-Central","Kasai-Central","Haut-Katanga","182"
"2020-03-01","WE","Nuit","Local","Kasai-Central","Kasai-Central","Haut-Katanga","109"
"2020-03-01","WE","Jour","Local","Hors_Zone","Haut-Lomami","Haut-Katanga","182"
"2020-03-01","WE","Nuit","Local","Hors_Zone","Haut-Lomami","Haut-Katanga","109"
