"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-03-20","JO","Jour","Local","Kinshasa","Hors_Zone","Mongala","926"
"2020-03-20","JO","Jour","Local","Nord-Ubangi","Hors_Zone","Mongala","926"
"2020-03-20","JO","Nuit","Local","Equateur","Hors_Zone","Mongala","463"
"2020-03-20","JO","Jour","Local","Hors_Zone","Mongala","Mongala","36604"
"2020-03-20","JO","Nuit","Local","Hors_Zone","Mongala","Mongala","35304"
"2020-03-20","JO","Jour","Local","Mongala","Mongala","Mongala","792813"
"2020-03-20","JO","Nuit","Local","Mongala","Mongala","Mongala","595518"
"2020-03-20","JO","Jour","Local","Mongala","Kinshasa","Mongala","531"
"2020-03-20","JO","Jour","Local","Kinshasa","Kinshasa","Mongala","1866"
"2020-03-20","JO","Nuit","Local","Kinshasa","Kinshasa","Mongala","463"
"2020-03-20","JO","Jour","Local","Tshopo","Tshopo","Mongala","1068"
"2020-03-20","JO","Nuit","Local","Tshopo","Tshopo","Mongala","25"
"2020-03-20","JO","Jour","Local","Sud-Ubangi","Sud-Ubangi","Mongala","463"
"2020-03-20","JO","Nuit","Local","Sud-Ubangi","Sud-Ubangi","Mongala","463"
"2020-03-20","JO","Jour","Local","Hors_Zone","Equateur","Mongala","553"
"2020-03-20","JO","Jour","Local","Mongala","Equateur","Mongala","463"
"2020-03-20","JO","Nuit","Local","Mongala","Equateur","Mongala","463"
"2020-03-20","JO","Jour","Local","Equateur","Equateur","Mongala","1240"
"2020-03-20","JO","Nuit","Local","Equateur","Equateur","Mongala","644"
"2020-03-20","JO","Jour","Local","Haut-Lomami","Haut-Lomami","Mongala","463"
"2020-03-20","JO","Jour","Local","Hors_Zone","Hors_Zone","Sankuru","34401"
"2020-03-20","JO","Nuit","Local","Hors_Zone","Hors_Zone","Sankuru","15711"
"2020-03-20","JO","Jour","Local","Sankuru","Hors_Zone","Sankuru","24724"
"2020-03-20","JO","Nuit","Local","Sankuru","Hors_Zone","Sankuru","8511"
"2020-03-20","JO","Jour","Local","Tshopo","Hors_Zone","Sankuru","36"
"2020-03-20","JO","Nuit","Local","Tshopo","Hors_Zone","Sankuru","36"
"2020-03-20","JO","Jour","Local","Kasai-Oriental","Hors_Zone","Sankuru","36"
"2020-03-20","JO","Nuit","Local","Kasai-Oriental","Hors_Zone","Sankuru","36"
"2020-03-20","JO","Jour","Local","Kasai-Central","Hors_Zone","Sankuru","36"
"2020-03-20","JO","Jour","Local","Hors_Zone","Sankuru","Sankuru","2386"
"2020-03-20","JO","Nuit","Local","Hors_Zone","Sankuru","Sankuru","2312"
"2020-03-20","JO","Jour","Local","Sankuru","Sankuru","Sankuru","52607"
"2020-03-20","JO","Nuit","Local","Sankuru","Sankuru","Sankuru","41106"
"2020-03-20","JO","Jour","Local","Kasai-Oriental","Kasai-Oriental","Sankuru","478"
"2020-03-20","JO","Nuit","Local","Kasai-Oriental","Kasai-Oriental","Sankuru","441"
"2020-03-20","JO","Jour","Local","Hors_Zone","Kasai-Central","Sankuru","36"
