"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-02-15","WE","Nuit","Local","Kongo-Central","Hors_Zone","Kinshasa","5053"
"2020-02-15","WE","Jour","Local","Ituri","Hors_Zone","Kinshasa","180"
"2020-02-15","WE","Nuit","Local","Ituri","Hors_Zone","Kinshasa","109"
"2020-02-15","WE","Jour","Local","Kasai","Hors_Zone","Kinshasa","640"
"2020-02-15","WE","Nuit","Local","Kasai","Hors_Zone","Kinshasa","565"
"2020-02-15","WE","Jour","Local","Lomami","Hors_Zone","Kinshasa","24"
"2020-02-15","WE","Jour","Local","Kasai-Oriental","Hors_Zone","Kinshasa","745"
"2020-02-15","WE","Nuit","Local","Kasai-Oriental","Hors_Zone","Kinshasa","708"
"2020-02-15","WE","Jour","Local","Kwilu","Hors_Zone","Kinshasa","14897"
"2020-02-15","WE","Nuit","Local","Kwilu","Hors_Zone","Kinshasa","9406"
"2020-02-15","WE","Jour","Local","Mai-Ndombe","Hors_Zone","Kinshasa","1511"
"2020-02-15","WE","Nuit","Local","Mai-Ndombe","Hors_Zone","Kinshasa","749"
"2020-02-15","WE","Jour","Local","Maniema","Hors_Zone","Kinshasa","2559"
"2020-02-15","WE","Nuit","Local","Maniema","Hors_Zone","Kinshasa","1273"
"2020-02-15","WE","Jour","Local","Kwango","Hors_Zone","Kinshasa","4482"
"2020-02-15","WE","Nuit","Local","Kwango","Hors_Zone","Kinshasa","24"
"2020-02-15","WE","Jour","Local","Sud-Ubangi","Hors_Zone","Kinshasa","446"
"2020-02-15","WE","Nuit","Local","Sud-Ubangi","Hors_Zone","Kinshasa","446"
"2020-02-15","WE","Jour","Local","Kasai-Central","Hors_Zone","Kinshasa","2124"
"2020-02-15","WE","Nuit","Local","Kasai-Central","Hors_Zone","Kinshasa","1031"
"2020-02-15","WE","Jour","Local","Equateur","Hors_Zone","Kinshasa","24"
"2020-02-15","WE","Jour","Local","Nord-Kivu","Hors_Zone","Kinshasa","1208"
"2020-02-15","WE","Nuit","Local","Nord-Kivu","Hors_Zone","Kinshasa","378"
"2020-02-15","WE","Jour","Local","Tanganyika","Tanganyika","Kinshasa","93"
"2020-02-15","WE","Nuit","Local","Tanganyika","Tanganyika","Kinshasa","24"
"2020-02-15","WE","Jour","Local","Mongala","Mongala","Kinshasa","1364"
"2020-02-15","WE","Nuit","Local","Mongala","Mongala","Kinshasa","918"
"2020-02-15","WE","Jour","Local","Kinshasa","Mongala","Kinshasa","24"
"2020-02-15","WE","Nuit","Local","Kinshasa","Mongala","Kinshasa","24"
"2020-02-15","WE","Jour","Local","Hors_Zone","Haut-Katanga","Kinshasa","131"
"2020-02-15","WE","Nuit","Local","Hors_Zone","Haut-Katanga","Kinshasa","34"
"2020-02-15","WE","Jour","Local","Haut-Katanga","Haut-Katanga","Kinshasa","5552"
"2020-02-15","WE","Nuit","Local","Haut-Katanga","Haut-Katanga","Kinshasa","4014"
"2020-02-15","WE","Jour","Local","Lualaba","Haut-Katanga","Kinshasa","34"
"2020-02-15","WE","Nuit","Local","Lualaba","Haut-Katanga","Kinshasa","34"
"2020-02-15","WE","Jour","Local","Kinshasa","Haut-Katanga","Kinshasa","440"
"2020-02-15","WE","Nuit","Local","Kinshasa","Haut-Katanga","Kinshasa","381"
"2020-02-15","WE","Jour","Local","Nord-Kivu","Haut-Katanga","Kinshasa","34"
"2020-02-15","WE","Jour","Local","Lualaba","Lualaba","Kinshasa","695"
"2020-02-15","WE","Nuit","Local","Lualaba","Lualaba","Kinshasa","535"
"2020-02-15","WE","Jour","Local","Hors_Zone","Kinshasa","Kinshasa","196997"
"2020-02-15","WE","Nuit","Local","Hors_Zone","Kinshasa","Kinshasa","207257"
"2020-02-15","WE","Jour","Local","Mongala","Kinshasa","Kinshasa","446"
"2020-02-15","WE","Nuit","Local","Mongala","Kinshasa","Kinshasa","446"
"2020-02-15","WE","Jour","Local","Haut-Katanga","Kinshasa","Kinshasa","513"
"2020-02-15","WE","Nuit","Local","Haut-Katanga","Kinshasa","Kinshasa","488"
"2020-02-15","WE","Jour","Local","Kinshasa","Kinshasa","Kinshasa","8912711"
"2020-02-15","WE","Nuit","Local","Kinshasa","Kinshasa","Kinshasa","7537460"
"2020-02-15","WE","Jour","Local","Tshopo","Kinshasa","Kinshasa","232"
"2020-02-15","WE","Nuit","Local","Tshopo","Kinshasa","Kinshasa","207"
"2020-02-15","WE","Jour","Local","Kongo-Central","Kinshasa","Kinshasa","3220"
"2020-02-15","WE","Nuit","Local","Kongo-Central","Kinshasa","Kinshasa","3204"
"2020-02-15","WE","Jour","Local","Kasai-Oriental","Kinshasa","Kinshasa","99"
"2020-02-15","WE","Nuit","Local","Kasai-Oriental","Kinshasa","Kinshasa","99"
"2020-02-15","WE","Jour","Local","Kwilu","Kinshasa","Kinshasa","2210"
"2020-02-15","WE","Nuit","Local","Kwilu","Kinshasa","Kinshasa","2210"
"2020-02-15","WE","Jour","Local","Kasai-Central","Kinshasa","Kinshasa","24"
"2020-02-15","WE","Nuit","Local","Kasai-Central","Kinshasa","Kinshasa","24"
"2020-02-15","WE","Jour","Local","Equateur","Kinshasa","Kinshasa","471"
"2020-02-15","WE","Nuit","Local","Equateur","Kinshasa","Kinshasa","471"
"2020-02-15","WE","Jour","Local","Nord-Kivu","Kinshasa","Kinshasa","120"
"2020-02-15","WE","Nuit","Local","Nord-Kivu","Kinshasa","Kinshasa","120"
"2020-02-15","WE","Jour","Local","Nord-Ubangi","Nord-Ubangi","Kinshasa","37"
"2020-02-15","WE","Nuit","Local","Nord-Ubangi","Nord-Ubangi","Kinshasa","24"
"2020-02-15","WE","Jour","Local","Tshuapa","Tshuapa","Kinshasa","459"
"2020-02-15","WE","Nuit","Local","Tshuapa","Tshuapa","Kinshasa","459"
"2020-02-15","WE","Jour","Local","Kinshasa","Sud-Kivu","Kinshasa","51"
"2020-02-15","WE","Nuit","Local","Kinshasa","Sud-Kivu","Kinshasa","51"
"2020-02-15","WE","Jour","Local","Sud-Kivu","Sud-Kivu","Kinshasa","1083"
"2020-02-15","WE","Nuit","Local","Sud-Kivu","Sud-Kivu","Kinshasa","849"
"2020-02-15","WE","Jour","Local","Kinshasa","Tshopo","Kinshasa","207"
"2020-02-15","WE","Nuit","Local","Kinshasa","Tshopo","Kinshasa","194"
"2020-02-15","WE","Jour","Local","Tshopo","Tshopo","Kinshasa","2512"
"2020-02-15","WE","Nuit","Local","Tshopo","Tshopo","Kinshasa","2168"
"2020-02-15","WE","Jour","Local","Hors_Zone","Kongo-Central","Kinshasa","3460"
"2020-02-15","WE","Nuit","Local","Hors_Zone","Kongo-Central","Kinshasa","1900"
"2020-02-15","WE","Jour","Local","Kinshasa","Kongo-Central","Kinshasa","6535"
"2020-02-15","WE","Nuit","Local","Kinshasa","Kongo-Central","Kinshasa","4235"
"2020-02-15","WE","Jour","Local","Kongo-Central","Kongo-Central","Kinshasa","57527"
"2020-02-15","WE","Nuit","Local","Kongo-Central","Kongo-Central","Kinshasa","43344"
"2020-02-15","WE","Jour","Local","Kongo-Central","Ituri","Kinshasa","97"
"2020-02-15","WE","Nuit","Local","Kongo-Central","Ituri","Kinshasa","97"
"2020-02-15","WE","Jour","Local","Ituri","Ituri","Kinshasa","829"
"2020-02-15","WE","Nuit","Local","Ituri","Ituri","Kinshasa","414"
"2020-02-15","WE","Jour","Local","Kinshasa","Kasai","Kinshasa","1031"
"2020-02-15","WE","Nuit","Local","Kinshasa","Kasai","Kinshasa","1018"
"2020-02-15","WE","Jour","Local","Kasai","Kasai","Kinshasa","843"
"2020-02-15","WE","Nuit","Local","Kasai","Kasai","Kinshasa","172"
"2020-02-15","WE","Jour","Local","Lomami","Lomami","Kinshasa","85"
"2020-02-15","WE","Nuit","Local","Lomami","Lomami","Kinshasa","73"
"2020-02-15","WE","Jour","Local","Kinshasa","Kasai-Oriental","Kinshasa","83"
"2020-02-15","WE","Nuit","Local","Kinshasa","Kasai-Oriental","Kinshasa","119"
"2020-02-15","WE","Jour","Local","Kasai-Oriental","Kasai-Oriental","Kinshasa","2459"
"2020-02-15","WE","Nuit","Local","Kasai-Oriental","Kasai-Oriental","Kinshasa","1651"
"2020-02-15","WE","Jour","Local","Kasai-Central","Kasai-Oriental","Kinshasa","37"
"2020-02-15","WE","Jour","Local","Hors_Zone","Kwilu","Kinshasa","786"
"2020-02-15","WE","Nuit","Local","Hors_Zone","Kwilu","Kinshasa","786"
"2020-02-15","WE","Jour","Local","Kinshasa","Kwilu","Kinshasa","1607"
"2020-02-15","WE","Nuit","Local","Kinshasa","Kwilu","Kinshasa","833"
"2020-02-15","WE","Jour","Local","Kwilu","Kwilu","Kinshasa","18609"
"2020-02-15","WE","Nuit","Local","Kwilu","Kwilu","Kinshasa","13573"
"2020-02-15","WE","Jour","Local","Mai-Ndombe","Mai-Ndombe","Kinshasa","2959"
"2020-02-15","WE","Nuit","Local","Mai-Ndombe","Mai-Ndombe","Kinshasa","2235"
"2020-02-15","WE","Jour","Local","Hors_Zone","Maniema","Kinshasa","655"
"2020-02-15","WE","Jour","Local","Maniema","Maniema","Kinshasa","2604"
"2020-02-15","WE","Nuit","Local","Maniema","Maniema","Kinshasa","1318"
