"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-05-17","WE","Jour","Local","Hors_Zone","Binza Ozone","Kalamu I","52"
"2020-05-17","WE","Nuit","Local","Hors_Zone","Binza Ozone","Kalamu I","26"
"2020-05-17","WE","Jour","Local","Kalamu I","Binza Ozone","Kalamu I","26"
"2020-05-17","WE","Jour","Local","Binza Ozone","Binza Ozone","Kalamu I","534"
"2020-05-17","WE","Nuit","Local","Binza Ozone","Binza Ozone","Kalamu I","208"
"2020-05-17","WE","Jour","Local","Hors_Zone","Mont Ngafula II","Kalamu I","39"
"2020-05-17","WE","Jour","Local","Mont Ngafula II","Mont Ngafula II","Kalamu I","443"
"2020-05-17","WE","Nuit","Local","Mont Ngafula II","Mont Ngafula II","Kalamu I","195"
"2020-05-17","WE","Jour","Local","Hors_Zone","Nsele","Kalamu I","78"
"2020-05-17","WE","Nuit","Local","Hors_Zone","Nsele","Kalamu I","52"
"2020-05-17","WE","Jour","Local","Lemba","Nsele","Kalamu I","26"
"2020-05-17","WE","Jour","Local","Limete","Nsele","Kalamu I","65"
"2020-05-17","WE","Nuit","Local","Limete","Nsele","Kalamu I","39"
"2020-05-17","WE","Jour","Local","Kalamu II","Nsele","Kalamu I","39"
"2020-05-17","WE","Jour","Local","Kalamu I","Nsele","Kalamu I","1017"
"2020-05-17","WE","Nuit","Local","Kalamu I","Nsele","Kalamu I","574"
"2020-05-17","WE","Jour","Local","Ngiri-Ngiri","Nsele","Kalamu I","91"
"2020-05-17","WE","Nuit","Local","Ngiri-Ngiri","Nsele","Kalamu I","39"
"2020-05-17","WE","Jour","Local","Nsele","Nsele","Kalamu I","821"
"2020-05-17","WE","Nuit","Local","Nsele","Nsele","Kalamu I","404"
"2020-05-17","WE","Nuit","Local","Gombe","Nsele","Kalamu I","26"
"2020-05-17","WE","Nuit","Local","Masina II","Nsele","Kalamu I","26"
"2020-05-17","WE","Jour","Local","Hors_Zone","Kimbanseke","Kalamu I","65"
"2020-05-17","WE","Nuit","Local","Hors_Zone","Kimbanseke","Kalamu I","65"
"2020-05-17","WE","Jour","Local","Ndjili","Kimbanseke","Kalamu I","39"
"2020-05-17","WE","Jour","Local","Kikimi","Kimbanseke","Kalamu I","26"
"2020-05-17","WE","Nuit","Local","Kalamu II","Kimbanseke","Kalamu I","26"
"2020-05-17","WE","Jour","Local","Kalamu I","Kimbanseke","Kalamu I","156"
"2020-05-17","WE","Jour","Local","Kimbanseke","Kimbanseke","Kalamu I","574"
