"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-03-28","WE","Jour","Local","Ngiri-Ngiri","Kikimi","Kimbanseke","24"
"2020-03-28","WE","Jour","Local","Nsele","Kikimi","Kimbanseke","145"
"2020-03-28","WE","Nuit","Local","Nsele","Kikimi","Kimbanseke","72"
"2020-03-28","WE","Jour","Local","Kimbanseke","Kikimi","Kimbanseke","8892"
"2020-03-28","WE","Nuit","Local","Kimbanseke","Kikimi","Kimbanseke","3334"
"2020-03-28","WE","Jour","Local","Maluku I","Kikimi","Kimbanseke","24"
"2020-03-28","WE","Jour","Local","Kingabwa","Kikimi","Kimbanseke","84"
"2020-03-28","WE","Nuit","Local","Kingabwa","Kikimi","Kimbanseke","72"
"2020-03-28","WE","Jour","Local","Gombe","Kikimi","Kimbanseke","278"
"2020-03-28","WE","Nuit","Local","Gombe","Kikimi","Kimbanseke","230"
"2020-03-28","WE","Jour","Local","Masina II","Kikimi","Kimbanseke","169"
"2020-03-28","WE","Nuit","Local","Masina II","Kikimi","Kimbanseke","121"
"2020-03-28","WE","Jour","Local","Hors_Zone","Lemba","Kimbanseke","84"
"2020-03-28","WE","Nuit","Local","Hors_Zone","Lemba","Kimbanseke","36"
"2020-03-28","WE","Nuit","Local","Ndjili","Lemba","Kimbanseke","24"
"2020-03-28","WE","Jour","Local","Lemba","Lemba","Kimbanseke","824"
"2020-03-28","WE","Nuit","Local","Lemba","Lemba","Kimbanseke","424"
"2020-03-28","WE","Nuit","Local","Matete","Lemba","Kimbanseke","36"
"2020-03-28","WE","Jour","Local","Makala","Lemba","Kimbanseke","24"
"2020-03-28","WE","Jour","Local","Kimbanseke","Lemba","Kimbanseke","206"
"2020-03-28","WE","Nuit","Local","Kimbanseke","Lemba","Kimbanseke","36"
"2020-03-28","WE","Jour","Local","Gombe","Lemba","Kimbanseke","24"
"2020-03-28","WE","Nuit","Local","Gombe","Lemba","Kimbanseke","36"
"2020-03-28","WE","Jour","Local","Hors_Zone","Matete","Kimbanseke","97"
"2020-03-28","WE","Jour","Local","Matete","Matete","Kimbanseke","509"
"2020-03-28","WE","Nuit","Local","Matete","Matete","Kimbanseke","218"
"2020-03-28","WE","Jour","Local","Kisenso","Matete","Kimbanseke","24"
"2020-03-28","WE","Jour","Local","Kimbanseke","Matete","Kimbanseke","327"
"2020-03-28","WE","Nuit","Local","Kimbanseke","Matete","Kimbanseke","72"
"2020-03-28","WE","Jour","Local","Kingabwa","Matete","Kimbanseke","36"
