"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-02-11","JO","Jour","Local","Mongala","Hors_Zone","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Kinshasa","Hors_Zone","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Ituri","Hors_Zone","Haut-Uele","297"
"2020-02-11","JO","Nuit","Local","Ituri","Hors_Zone","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Bas-Uele","Hors_Zone","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Haut-Uele","Hors_Zone","Haut-Uele","48099"
"2020-02-11","JO","Nuit","Local","Haut-Uele","Hors_Zone","Haut-Uele","12019"
"2020-02-11","JO","Jour","Local","Nord-Kivu","Hors_Zone","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Haut-Katanga","Haut-Katanga","Haut-Uele","133"
"2020-02-11","JO","Nuit","Local","Haut-Katanga","Haut-Katanga","Haut-Uele","34"
"2020-02-11","JO","Jour","Local","Kinshasa","Kinshasa","Haut-Uele","446"
"2020-02-11","JO","Nuit","Local","Kinshasa","Kinshasa","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Haut-Uele","Kinshasa","Haut-Uele","24"
"2020-02-11","JO","Nuit","Local","Haut-Uele","Kinshasa","Haut-Uele","24"
"2020-02-11","JO","Jour","Local","Equateur","Kinshasa","Haut-Uele","99"
"2020-02-11","JO","Nuit","Local","Equateur","Kinshasa","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Hors_Zone","Tshopo","Haut-Uele","198"
"2020-02-11","JO","Nuit","Local","Hors_Zone","Tshopo","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Tshopo","Tshopo","Haut-Uele","893"
"2020-02-11","JO","Nuit","Local","Tshopo","Tshopo","Haut-Uele","695"
"2020-02-11","JO","Jour","Local","Kongo-Central","Kongo-Central","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Hors_Zone","Ituri","Haut-Uele","99"
"2020-02-11","JO","Nuit","Local","Hors_Zone","Ituri","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Ituri","Ituri","Haut-Uele","397"
"2020-02-11","JO","Nuit","Local","Ituri","Ituri","Haut-Uele","198"
"2020-02-11","JO","Jour","Local","Nord-Kivu","Ituri","Haut-Uele","43"
"2020-02-11","JO","Jour","Local","Bas-Uele","Bas-Uele","Haut-Uele","99"
"2020-02-11","JO","Nuit","Local","Bas-Uele","Bas-Uele","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Hors_Zone","Haut-Uele","Haut-Uele","2482"
"2020-02-11","JO","Nuit","Local","Hors_Zone","Haut-Uele","Haut-Uele","2681"
"2020-02-11","JO","Jour","Local","Haut-Uele","Haut-Uele","Haut-Uele","32007"
"2020-02-11","JO","Nuit","Local","Haut-Uele","Haut-Uele","Haut-Uele","24620"
"2020-02-11","JO","Jour","Local","Hors_Zone","Nord-Kivu","Haut-Uele","99"
"2020-02-11","JO","Jour","Local","Sud-Kivu","Nord-Kivu","Haut-Uele","43"
"2020-02-11","JO","Nuit","Local","Sud-Kivu","Nord-Kivu","Haut-Uele","43"
"2020-02-11","JO","Jour","Local","Nord-Kivu","Nord-Kivu","Haut-Uele","186"
"2020-02-11","JO","Nuit","Local","Nord-Kivu","Nord-Kivu","Haut-Uele","155"
"2020-02-11","JO","Jour","Local","Hors_Zone","Hors_Zone","Sud-Ubangi","723286"
"2020-02-11","JO","Nuit","Local","Hors_Zone","Hors_Zone","Sud-Ubangi","244827"
"2020-02-11","JO","Jour","Local","Mongala","Hors_Zone","Sud-Ubangi","459"
"2020-02-11","JO","Jour","Local","Kinshasa","Hors_Zone","Sud-Ubangi","942"
"2020-02-11","JO","Nuit","Local","Kinshasa","Hors_Zone","Sud-Ubangi","459"
"2020-02-11","JO","Jour","Local","Nord-Ubangi","Hors_Zone","Sud-Ubangi","3252"
