"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-05-25","JO","Jour","Local","Sud-Kivu","Sud-Kivu","Tanganyika","755"
"2020-05-25","JO","Nuit","Local","Sud-Kivu","Sud-Kivu","Tanganyika","541"
"2020-05-25","JO","Jour","Local","Lomami","Lomami","Tanganyika","37"
"2020-05-25","JO","Jour","Local","Haut-Lomami","Haut-Lomami","Tanganyika","112"
"2020-05-25","JO","Nuit","Local","Haut-Lomami","Haut-Lomami","Tanganyika","112"
"2020-05-25","JO","Jour","Local","Nord-Kivu","Nord-Kivu","Tanganyika","146"
"2020-05-25","JO","Nuit","Local","Nord-Kivu","Nord-Kivu","Tanganyika","146"
"2020-05-25","JO","Jour","Local","Hors_Zone","Hors_Zone","Mongala","468851"
"2020-05-25","JO","Nuit","Local","Hors_Zone","Hors_Zone","Mongala","170618"
"2020-05-25","JO","Jour","Local","Mongala","Hors_Zone","Mongala","618218"
"2020-05-25","JO","Nuit","Local","Mongala","Hors_Zone","Mongala","126549"
"2020-05-25","JO","Jour","Local","Nord-Ubangi","Hors_Zone","Mongala","1045"
"2020-05-25","JO","Nuit","Local","Nord-Ubangi","Hors_Zone","Mongala","1045"
"2020-05-25","JO","Jour","Local","Tshopo","Hors_Zone","Mongala","1156"
"2020-05-25","JO","Nuit","Local","Tshopo","Hors_Zone","Mongala","528"
"2020-05-25","JO","Jour","Local","Equateur","Hors_Zone","Mongala","522"
"2020-05-25","JO","Jour","Local","Hors_Zone","Mongala","Mongala","31118"
"2020-05-25","JO","Nuit","Local","Hors_Zone","Mongala","Mongala","41961"
"2020-05-25","JO","Jour","Local","Mongala","Mongala","Mongala","791818"
"2020-05-25","JO","Nuit","Local","Mongala","Mongala","Mongala","624145"
"2020-05-25","JO","Jour","Local","Tshopo","Mongala","Mongala","105"
"2020-05-25","JO","Nuit","Local","Tshopo","Mongala","Mongala","211"
"2020-05-25","JO","Jour","Local","Kinshasa","Kinshasa","Mongala","25"
"2020-05-25","JO","Jour","Local","Mongala","Tshopo","Mongala","628"
"2020-05-25","JO","Nuit","Local","Mongala","Tshopo","Mongala","105"
"2020-05-25","JO","Jour","Local","Tshopo","Tshopo","Mongala","3148"
"2020-05-25","JO","Nuit","Local","Tshopo","Tshopo","Mongala","1996"
