"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-06-03","JO","Nuit","Local","Ituri","Ituri","Ituri","808768"
"2020-06-03","JO","Jour","Local","Nord-Kivu","Ituri","Ituri","624"
"2020-06-03","JO","Nuit","Local","Nord-Kivu","Ituri","Ituri","436"
"2020-06-03","JO","Jour","Local","Ituri","Haut-Uele","Ituri","118"
"2020-06-03","JO","Nuit","Local","Ituri","Haut-Uele","Ituri","118"
"2020-06-03","JO","Jour","Local","Haut-Uele","Haut-Uele","Ituri","118"
"2020-06-03","JO","Nuit","Local","Haut-Uele","Haut-Uele","Ituri","118"
"2020-06-03","JO","Jour","Local","Hors_Zone","Nord-Kivu","Ituri","337"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Nord-Kivu","Ituri","99"
"2020-06-03","JO","Jour","Local","Ituri","Nord-Kivu","Ituri","892"
"2020-06-03","JO","Nuit","Local","Ituri","Nord-Kivu","Ituri","674"
"2020-06-03","JO","Jour","Local","Nord-Kivu","Nord-Kivu","Ituri","6679"
"2020-06-03","JO","Nuit","Local","Nord-Kivu","Nord-Kivu","Ituri","4196"
"2020-06-03","JO","Jour","Local","Hors_Zone","Hors_Zone","Kasai","779108"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Hors_Zone","Kasai","262011"
"2020-06-03","JO","Jour","Local","Haut-Katanga","Hors_Zone","Kasai","37"
"2020-06-03","JO","Nuit","Local","Haut-Katanga","Hors_Zone","Kasai","37"
"2020-06-03","JO","Jour","Local","Kinshasa","Hors_Zone","Kasai","38"
"2020-06-03","JO","Nuit","Local","Kinshasa","Hors_Zone","Kasai","38"
"2020-06-03","JO","Jour","Local","Kasai","Hors_Zone","Kasai","803762"
"2020-06-03","JO","Nuit","Local","Kasai","Hors_Zone","Kasai","143637"
"2020-06-03","JO","Jour","Local","Lomami","Hors_Zone","Kasai","37"
"2020-06-03","JO","Jour","Local","Kasai-Oriental","Hors_Zone","Kasai","37"
"2020-06-03","JO","Jour","Local","Kwilu","Hors_Zone","Kasai","788"
"2020-06-03","JO","Jour","Local","Kasai-Central","Hors_Zone","Kasai","3483"
"2020-06-03","JO","Nuit","Local","Kasai-Central","Hors_Zone","Kasai","1055"
"2020-06-03","JO","Jour","Local","Haut-Lomami","Hors_Zone","Kasai","509"
"2020-06-03","JO","Jour","Local","Hors_Zone","Kinshasa","Kasai","844"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Kinshasa","Kasai","844"
"2020-06-03","JO","Jour","Local","Kinshasa","Kinshasa","Kasai","2525"
"2020-06-03","JO","Nuit","Local","Kinshasa","Kinshasa","Kasai","730"
"2020-06-03","JO","Jour","Local","Hors_Zone","Kasai","Kasai","63931"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Kasai","Kasai","68618"
"2020-06-03","JO","Jour","Local","Kasai","Kasai","Kasai","1009947"
"2020-06-03","JO","Nuit","Local","Kasai","Kasai","Kasai","721895"
"2020-06-03","JO","Nuit","Local","Kwilu","Kasai","Kasai","509"
"2020-06-03","JO","Jour","Local","Haut-Lomami","Kasai","Kasai","509"
"2020-06-03","JO","Nuit","Local","Haut-Lomami","Kasai","Kasai","546"
"2020-06-03","JO","Jour","Local","Hors_Zone","Lomami","Kasai","37"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Lomami","Kasai","37"
"2020-06-03","JO","Jour","Local","Kasai-Oriental","Kasai-Oriental","Kasai","113"
"2020-06-03","JO","Nuit","Local","Kasai-Oriental","Kasai-Oriental","Kasai","75"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Kwilu","Kasai","788"
"2020-06-03","JO","Jour","Local","Kasai","Kwilu","Kasai","3153"
"2020-06-03","JO","Jour","Local","Kwilu","Kwilu","Kasai","3942"
"2020-06-03","JO","Nuit","Local","Kwilu","Kwilu","Kasai","2887"
"2020-06-03","JO","Jour","Local","Kasai-Central","Kasai-Central","Kasai","6424"
"2020-06-03","JO","Nuit","Local","Kasai-Central","Kasai-Central","Kasai","5954"
"2020-06-03","JO","Jour","Local","Kasai","Haut-Lomami","Kasai","111"
"2020-06-03","JO","Nuit","Local","Kasai","Haut-Lomami","Kasai","74"
"2020-06-03","JO","Nuit","Local","Haut-Lomami","Haut-Lomami","Kasai","37"
"2020-06-03","JO","Jour","Local","Hors_Zone","Hors_Zone","Bas-Uele","28500"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Hors_Zone","Bas-Uele","11203"
"2020-06-03","JO","Jour","Local","Tshopo","Hors_Zone","Bas-Uele","356"
"2020-06-03","JO","Nuit","Local","Tshopo","Hors_Zone","Bas-Uele","118"
"2020-06-03","JO","Jour","Local","Bas-Uele","Hors_Zone","Bas-Uele","24136"
"2020-06-03","JO","Nuit","Local","Bas-Uele","Hors_Zone","Bas-Uele","7288"
"2020-06-03","JO","Jour","Local","Nord-Ubangi","Mongala","Bas-Uele","540"
"2020-06-03","JO","Nuit","Local","Nord-Ubangi","Mongala","Bas-Uele","540"
"2020-06-03","JO","Jour","Local","Hors_Zone","Tshopo","Bas-Uele","131"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Tshopo","Bas-Uele","118"
"2020-06-03","JO","Jour","Local","Tshopo","Tshopo","Bas-Uele","3349"
"2020-06-03","JO","Nuit","Local","Tshopo","Tshopo","Bas-Uele","2397"
"2020-06-03","JO","Jour","Local","Hors_Zone","Bas-Uele","Bas-Uele","2736"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Bas-Uele","Bas-Uele","3276"
"2020-06-03","JO","Jour","Local","Tshopo","Bas-Uele","Bas-Uele","118"
"2020-06-03","JO","Nuit","Local","Tshopo","Bas-Uele","Bas-Uele","237"
"2020-06-03","JO","Jour","Local","Bas-Uele","Bas-Uele","Bas-Uele","44335"
"2020-06-03","JO","Nuit","Local","Bas-Uele","Bas-Uele","Bas-Uele","32703"
"2020-06-03","JO","Jour","Local","Hors_Zone","Hors_Zone","Lomami","345729"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Hors_Zone","Lomami","197634"
"2020-06-03","JO","Nuit","Local","Sankuru","Hors_Zone","Lomami","37"
"2020-06-03","JO","Jour","Local","Haut-Katanga","Hors_Zone","Lomami","74"
"2020-06-03","JO","Nuit","Local","Haut-Katanga","Hors_Zone","Lomami","37"
"2020-06-03","JO","Jour","Local","Lualaba","Hors_Zone","Lomami","298"
"2020-06-03","JO","Nuit","Local","Lualaba","Hors_Zone","Lomami","261"
"2020-06-03","JO","Jour","Local","Kasai","Hors_Zone","Lomami","509"
"2020-06-03","JO","Jour","Local","Lomami","Hors_Zone","Lomami","354134"
"2020-06-03","JO","Nuit","Local","Lomami","Hors_Zone","Lomami","131429"
"2020-06-03","JO","Jour","Local","Kasai-Oriental","Hors_Zone","Lomami","14961"
"2020-06-03","JO","Nuit","Local","Kasai-Oriental","Hors_Zone","Lomami","8927"
"2020-06-03","JO","Jour","Local","Kasai-Central","Hors_Zone","Lomami","1754"
"2020-06-03","JO","Nuit","Local","Kasai-Central","Hors_Zone","Lomami","2377"
"2020-06-03","JO","Jour","Local","Haut-Lomami","Hors_Zone","Lomami","1611"
"2020-06-03","JO","Nuit","Local","Haut-Lomami","Hors_Zone","Lomami","1192"
"2020-06-03","JO","Jour","Local","Hors_Zone","Sankuru","Lomami","37"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Sankuru","Lomami","37"
"2020-06-03","JO","Jour","Local","Sankuru","Sankuru","Lomami","303"
"2020-06-03","JO","Nuit","Local","Sankuru","Sankuru","Lomami","265"
"2020-06-03","JO","Jour","Local","Hors_Zone","Haut-Katanga","Lomami","74"
"2020-06-03","JO","Jour","Local","Haut-Katanga","Haut-Katanga","Lomami","410"
"2020-06-03","JO","Nuit","Local","Haut-Katanga","Haut-Katanga","Lomami","597"
"2020-06-03","JO","Jour","Local","Lomami","Haut-Katanga","Lomami","37"
"2020-06-03","JO","Nuit","Local","Lomami","Haut-Katanga","Lomami","37"
"2020-06-03","JO","Jour","Local","Haut-Lomami","Haut-Katanga","Lomami","37"
"2020-06-03","JO","Nuit","Local","Haut-Lomami","Haut-Katanga","Lomami","37"
"2020-06-03","JO","Jour","Local","Hors_Zone","Lualaba","Lomami","74"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Lualaba","Lomami","37"
"2020-06-03","JO","Jour","Local","Lualaba","Lualaba","Lomami","858"
"2020-06-03","JO","Nuit","Local","Lualaba","Lualaba","Lomami","747"
"2020-06-03","JO","Jour","Local","Lomami","Lualaba","Lomami","37"
"2020-06-03","JO","Nuit","Local","Lomami","Lualaba","Lomami","37"
"2020-06-03","JO","Jour","Local","Haut-Lomami","Lualaba","Lomami","37"
"2020-06-03","JO","Jour","Local","Hors_Zone","Lomami","Lomami","81815"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Lomami","Lomami","116936"
"2020-06-03","JO","Jour","Local","Lomami","Lomami","Lomami","3332009"
"2020-06-03","JO","Nuit","Local","Lomami","Lomami","Lomami","3064175"
"2020-06-03","JO","Jour","Local","Kasai-Oriental","Lomami","Lomami","13958"
"2020-06-03","JO","Nuit","Local","Kasai-Oriental","Lomami","Lomami","19543"
"2020-06-03","JO","Jour","Local","Kasai-Central","Lomami","Lomami","113"
"2020-06-03","JO","Nuit","Local","Kasai-Central","Lomami","Lomami","1169"
"2020-06-03","JO","Jour","Local","Haut-Lomami","Lomami","Lomami","941"
"2020-06-03","JO","Nuit","Local","Haut-Lomami","Lomami","Lomami","1817"
"2020-06-03","JO","Jour","Local","Hors_Zone","Kasai-Oriental","Lomami","5594"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Kasai-Oriental","Lomami","3923"
"2020-06-03","JO","Jour","Local","Lomami","Kasai-Oriental","Lomami","20905"
"2020-06-03","JO","Nuit","Local","Lomami","Kasai-Oriental","Lomami","11712"
"2020-06-03","JO","Jour","Local","Kasai-Oriental","Kasai-Oriental","Lomami","107662"
"2020-06-03","JO","Nuit","Local","Kasai-Oriental","Kasai-Oriental","Lomami","85691"
"2020-06-03","JO","Jour","Local","Hors_Zone","Kasai-Central","Lomami","1093"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Kasai-Central","Lomami","1640"
"2020-06-03","JO","Jour","Local","Lomami","Kasai-Central","Lomami","3395"
"2020-06-03","JO","Nuit","Local","Lomami","Kasai-Central","Lomami","2734"
"2020-06-03","JO","Jour","Local","Kasai-Central","Kasai-Central","Lomami","9744"
"2020-06-03","JO","Nuit","Local","Kasai-Central","Kasai-Central","Lomami","10012"
"2020-06-03","JO","Jour","Local","Hors_Zone","Haut-Lomami","Lomami","1127"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Haut-Lomami","Lomami","901"
"2020-06-03","JO","Jour","Local","Lomami","Haut-Lomami","Lomami","945"
"2020-06-03","JO","Nuit","Local","Lomami","Haut-Lomami","Lomami","868"
"2020-06-03","JO","Jour","Local","Haut-Lomami","Haut-Lomami","Lomami","7827"
"2020-06-03","JO","Nuit","Local","Haut-Lomami","Haut-Lomami","Lomami","6964"
"2020-06-03","JO","Jour","Local","Hors_Zone","Hors_Zone","Kasai-Oriental","521389"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Hors_Zone","Kasai-Oriental","281197"
"2020-06-03","JO","Jour","Local","Haut-Katanga","Hors_Zone","Kasai-Oriental","186"
"2020-06-03","JO","Nuit","Local","Haut-Katanga","Hors_Zone","Kasai-Oriental","149"
"2020-06-03","JO","Jour","Local","Lomami","Hors_Zone","Kasai-Oriental","13776"
"2020-06-03","JO","Nuit","Local","Lomami","Hors_Zone","Kasai-Oriental","8777"
"2020-06-03","JO","Jour","Local","Kasai-Oriental","Hors_Zone","Kasai-Oriental","715884"
"2020-06-03","JO","Nuit","Local","Kasai-Oriental","Hors_Zone","Kasai-Oriental","255357"
