"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-03-22","WE","Jour","Local","Walungu","Nyangezi","Karisimbi","28"
"2020-03-22","WE","Nuit","Local","Walungu","Nyangezi","Karisimbi","28"
"2020-03-22","WE","Jour","Local","Ibanda","Nyangezi","Karisimbi","28"
"2020-03-22","WE","Nuit","Local","Ibanda","Nyangezi","Karisimbi","28"
"2020-03-22","WE","Jour","Local","Karisimbi","Kabare","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Ibanda","Kabare","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Kabare","Walungu","Karisimbi","49"
"2020-03-22","WE","Nuit","Local","Kabare","Walungu","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Walungu","Walungu","Karisimbi","175"
"2020-03-22","WE","Nuit","Local","Walungu","Walungu","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Ibanda","Kalonge","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Karisimbi","Bunyakiri","Karisimbi","49"
"2020-03-22","WE","Nuit","Local","Karisimbi","Bunyakiri","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Bunyakiri","Bunyakiri","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Hors_Zone","Uvira","Karisimbi","77"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Uvira","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Uvira","Uvira","Karisimbi","204"
"2020-03-22","WE","Nuit","Local","Uvira","Uvira","Karisimbi","175"
"2020-03-22","WE","Jour","Local","Hors_Zone","Kamituga","Karisimbi","49"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Kamituga","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Shabunda","Kamituga","Karisimbi","28"
"2020-03-22","WE","Jour","Local","Lemera","Lemera","Karisimbi","28"
"2020-03-22","WE","Jour","Local","Hors_Zone","Ibanda","Karisimbi","282"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Ibanda","Karisimbi","98"
"2020-03-22","WE","Jour","Local","Karisimbi","Ibanda","Karisimbi","883"
"2020-03-22","WE","Nuit","Local","Karisimbi","Ibanda","Karisimbi","589"
"2020-03-22","WE","Jour","Local","Kabare","Ibanda","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Ibanda","Ibanda","Karisimbi","11250"
"2020-03-22","WE","Nuit","Local","Ibanda","Ibanda","Karisimbi","7491"
"2020-03-22","WE","Jour","Local","Idjwi","Ibanda","Karisimbi","290"
"2020-03-22","WE","Nuit","Local","Idjwi","Ibanda","Karisimbi","311"
"2020-03-22","WE","Jour","Local","Hors_Zone","Katana","Karisimbi","163"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Katana","Karisimbi","77"
"2020-03-22","WE","Jour","Local","Karisimbi","Katana","Karisimbi","98"
"2020-03-22","WE","Nuit","Local","Karisimbi","Katana","Karisimbi","49"
"2020-03-22","WE","Nuit","Local","Ibanda","Katana","Karisimbi","28"
"2020-03-22","WE","Jour","Local","Katana","Katana","Karisimbi","1121"
"2020-03-22","WE","Nuit","Local","Katana","Katana","Karisimbi","622"
"2020-03-22","WE","Jour","Local","Idjwi","Katana","Karisimbi","184"
"2020-03-22","WE","Nuit","Local","Idjwi","Katana","Karisimbi","86"
"2020-03-22","WE","Jour","Local","Karisimbi","Lubumbashi","Karisimbi","98"
"2020-03-22","WE","Nuit","Local","Karisimbi","Lubumbashi","Karisimbi","98"
"2020-03-22","WE","Jour","Local","Lubumbashi","Lubumbashi","Karisimbi","95"
"2020-03-22","WE","Jour","Local","Sakania","Sakania","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Gombe","Gombe","Karisimbi","77"
"2020-03-22","WE","Nuit","Local","Gombe","Gombe","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Hors_Zone","Minova","Karisimbi","1689"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Minova","Karisimbi","773"
"2020-03-22","WE","Jour","Local","Rutshuru","Minova","Karisimbi","98"
"2020-03-22","WE","Jour","Local","Karisimbi","Minova","Karisimbi","5584"
"2020-03-22","WE","Nuit","Local","Karisimbi","Minova","Karisimbi","2867"
"2020-03-22","WE","Jour","Local","Kirotshe","Minova","Karisimbi","1300"
"2020-03-22","WE","Nuit","Local","Kirotshe","Minova","Karisimbi","585"
"2020-03-22","WE","Jour","Local","Ibanda","Minova","Karisimbi","28"
"2020-03-22","WE","Jour","Local","Minova","Minova","Karisimbi","13078"
"2020-03-22","WE","Nuit","Local","Minova","Minova","Karisimbi","8561"
"2020-03-22","WE","Jour","Local","Idjwi","Minova","Karisimbi","1149"
"2020-03-22","WE","Nuit","Local","Idjwi","Minova","Karisimbi","982"
"2020-03-22","WE","Jour","Local","Hors_Zone","Idjwi","Karisimbi","3277"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Idjwi","Karisimbi","1358"
"2020-03-22","WE","Jour","Local","Rutshuru","Idjwi","Karisimbi","98"
"2020-03-22","WE","Nuit","Local","Rutshuru","Idjwi","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Karisimbi","Idjwi","Karisimbi","63667"
"2020-03-22","WE","Nuit","Local","Karisimbi","Idjwi","Karisimbi","20674"
"2020-03-22","WE","Jour","Local","Kirotshe","Idjwi","Karisimbi","421"
"2020-03-22","WE","Nuit","Local","Kirotshe","Idjwi","Karisimbi","539"
"2020-03-22","WE","Jour","Local","Kayna","Idjwi","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Nyiragongo","Idjwi","Karisimbi","147"
"2020-03-22","WE","Nuit","Local","Nyiragongo","Idjwi","Karisimbi","98"
"2020-03-22","WE","Nuit","Local","Kabare","Idjwi","Karisimbi","28"
"2020-03-22","WE","Jour","Local","Uvira","Idjwi","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Ibanda","Idjwi","Karisimbi","601"
"2020-03-22","WE","Nuit","Local","Ibanda","Idjwi","Karisimbi","339"
"2020-03-22","WE","Jour","Local","Katana","Idjwi","Karisimbi","175"
"2020-03-22","WE","Nuit","Local","Katana","Idjwi","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Minova","Idjwi","Karisimbi","1268"
"2020-03-22","WE","Nuit","Local","Minova","Idjwi","Karisimbi","1051"
"2020-03-22","WE","Jour","Local","Idjwi","Idjwi","Karisimbi","44048"
"2020-03-22","WE","Nuit","Local","Idjwi","Idjwi","Karisimbi","25237"
"2020-03-22","WE","Jour","Local","Hors_Zone","Boende","Karisimbi","49"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Boende","Karisimbi","49"
"2020-03-22","WE","Jour","Local","Hors_Zone","Hors_Zone","Masisi","187262"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Hors_Zone","Masisi","60912"
"2020-03-22","WE","Jour","Local","Rutshuru","Hors_Zone","Masisi","687"
"2020-03-22","WE","Nuit","Local","Rutshuru","Hors_Zone","Masisi","441"
"2020-03-22","WE","Jour","Local","Karisimbi","Hors_Zone","Masisi","3149"
"2020-03-22","WE","Nuit","Local","Karisimbi","Hors_Zone","Masisi","1423"
"2020-03-22","WE","Jour","Local","Masisi","Hors_Zone","Masisi","181374"
"2020-03-22","WE","Nuit","Local","Masisi","Hors_Zone","Masisi","46665"
"2020-03-22","WE","Jour","Local","Mweso","Hors_Zone","Masisi","2405"
"2020-03-22","WE","Nuit","Local","Mweso","Hors_Zone","Masisi","1472"
"2020-03-22","WE","Jour","Local","Kirotshe","Hors_Zone","Masisi","44897"
"2020-03-22","WE","Nuit","Local","Kirotshe","Hors_Zone","Masisi","18608"
"2020-03-22","WE","Jour","Local","Itebero","Hors_Zone","Masisi","883"
"2020-03-22","WE","Nuit","Local","Itebero","Hors_Zone","Masisi","294"
"2020-03-22","WE","Jour","Local","Kibirizi","Hors_Zone","Masisi","98"
"2020-03-22","WE","Nuit","Local","Kibirizi","Hors_Zone","Masisi","49"
"2020-03-22","WE","Jour","Local","Nyiragongo","Hors_Zone","Masisi","343"
"2020-03-22","WE","Nuit","Local","Nyiragongo","Hors_Zone","Masisi","49"
"2020-03-22","WE","Jour","Local","Kamituga","Hors_Zone","Masisi","28"
"2020-03-22","WE","Jour","Local","Ibanda","Hors_Zone","Masisi","77"
"2020-03-22","WE","Jour","Local","Minova","Hors_Zone","Masisi","1334"
"2020-03-22","WE","Nuit","Local","Minova","Hors_Zone","Masisi","769"
"2020-03-22","WE","Jour","Local","Idjwi","Hors_Zone","Masisi","204"
"2020-03-22","WE","Nuit","Local","Idjwi","Hors_Zone","Masisi","49"
"2020-03-22","WE","Jour","Local","Hors_Zone","Rutshuru","Masisi","294"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Rutshuru","Masisi","98"
"2020-03-22","WE","Jour","Local","Rutshuru","Rutshuru","Masisi","687"
"2020-03-22","WE","Nuit","Local","Rutshuru","Rutshuru","Masisi","589"
"2020-03-22","WE","Jour","Local","Masisi","Rutshuru","Masisi","196"
"2020-03-22","WE","Nuit","Local","Masisi","Rutshuru","Masisi","98"
"2020-03-22","WE","Jour","Local","Mweso","Rutshuru","Masisi","147"
"2020-03-22","WE","Nuit","Local","Mweso","Rutshuru","Masisi","98"
"2020-03-22","WE","Jour","Local","Hors_Zone","Karisimbi","Masisi","539"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Karisimbi","Masisi","245"
"2020-03-22","WE","Jour","Local","Karisimbi","Karisimbi","Masisi","10030"
"2020-03-22","WE","Nuit","Local","Karisimbi","Karisimbi","Masisi","6381"
"2020-03-22","WE","Jour","Local","Masisi","Karisimbi","Masisi","421"
"2020-03-22","WE","Nuit","Local","Masisi","Karisimbi","Masisi","147"
"2020-03-22","WE","Jour","Local","Mweso","Karisimbi","Masisi","49"
"2020-03-22","WE","Nuit","Local","Mweso","Karisimbi","Masisi","49"
"2020-03-22","WE","Jour","Local","Kirotshe","Karisimbi","Masisi","539"
"2020-03-22","WE","Nuit","Local","Kirotshe","Karisimbi","Masisi","638"
"2020-03-22","WE","Jour","Local","Minova","Karisimbi","Masisi","98"
"2020-03-22","WE","Jour","Local","Idjwi","Karisimbi","Masisi","225"
"2020-03-22","WE","Nuit","Local","Idjwi","Karisimbi","Masisi","147"
"2020-03-22","WE","Jour","Local","Hors_Zone","Masisi","Masisi","16362"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Masisi","Masisi","16129"
"2020-03-22","WE","Jour","Local","Rutshuru","Masisi","Masisi","245"
"2020-03-22","WE","Nuit","Local","Rutshuru","Masisi","Masisi","343"
"2020-03-22","WE","Jour","Local","Karisimbi","Masisi","Masisi","638"
"2020-03-22","WE","Nuit","Local","Karisimbi","Masisi","Masisi","687"
"2020-03-22","WE","Jour","Local","Masisi","Masisi","Masisi","369977"
"2020-03-22","WE","Nuit","Local","Masisi","Masisi","Masisi","287042"
"2020-03-22","WE","Jour","Local","Mweso","Masisi","Masisi","1276"
"2020-03-22","WE","Nuit","Local","Mweso","Masisi","Masisi","1718"
"2020-03-22","WE","Jour","Local","Kirotshe","Masisi","Masisi","39105"
"2020-03-22","WE","Nuit","Local","Kirotshe","Masisi","Masisi","62634"
"2020-03-22","WE","Jour","Local","Itebero","Masisi","Masisi","1423"
"2020-03-22","WE","Nuit","Local","Itebero","Masisi","Masisi","1718"
"2020-03-22","WE","Jour","Local","Nyiragongo","Masisi","Masisi","147"
"2020-03-22","WE","Nuit","Local","Nyiragongo","Masisi","Masisi","589"
"2020-03-22","WE","Jour","Local","Minova","Masisi","Masisi","479"
"2020-03-22","WE","Nuit","Local","Minova","Masisi","Masisi","913"
"2020-03-22","WE","Nuit","Local","Idjwi","Masisi","Masisi","77"
"2020-03-22","WE","Jour","Local","Hors_Zone","Mweso","Masisi","687"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Mweso","Masisi","392"
"2020-03-22","WE","Jour","Local","Rutshuru","Mweso","Masisi","196"
"2020-03-22","WE","Nuit","Local","Rutshuru","Mweso","Masisi","245"
"2020-03-22","WE","Nuit","Local","Birambizo","Mweso","Masisi","49"
"2020-03-22","WE","Jour","Local","Masisi","Mweso","Masisi","1227"
"2020-03-22","WE","Nuit","Local","Masisi","Mweso","Masisi","638"
"2020-03-22","WE","Jour","Local","Mweso","Mweso","Masisi","4712"
"2020-03-22","WE","Nuit","Local","Mweso","Mweso","Masisi","2945"
"2020-03-22","WE","Jour","Local","Kirotshe","Mweso","Masisi","98"
"2020-03-22","WE","Jour","Local","Hors_Zone","Kirotshe","Masisi","6508"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Kirotshe","Masisi","1746"
"2020-03-22","WE","Nuit","Local","Rutshuru","Kirotshe","Masisi","49"
"2020-03-22","WE","Jour","Local","Karisimbi","Kirotshe","Masisi","245"
"2020-03-22","WE","Nuit","Local","Karisimbi","Kirotshe","Masisi","245"
"2020-03-22","WE","Jour","Local","Masisi","Kirotshe","Masisi","39408"
"2020-03-22","WE","Nuit","Local","Masisi","Kirotshe","Masisi","15028"
"2020-03-22","WE","Jour","Local","Mweso","Kirotshe","Masisi","274"
"2020-03-22","WE","Nuit","Local","Mweso","Kirotshe","Masisi","49"
"2020-03-22","WE","Jour","Local","Kirotshe","Kirotshe","Masisi","107940"
"2020-03-22","WE","Nuit","Local","Kirotshe","Kirotshe","Masisi","68173"
"2020-03-22","WE","Jour","Local","Itebero","Kirotshe","Masisi","49"
"2020-03-22","WE","Nuit","Local","Itebero","Kirotshe","Masisi","49"
"2020-03-22","WE","Jour","Local","Nyiragongo","Kirotshe","Masisi","343"
"2020-03-22","WE","Nuit","Local","Nyiragongo","Kirotshe","Masisi","175"
"2020-03-22","WE","Jour","Local","Walungu","Kirotshe","Masisi","49"
"2020-03-22","WE","Jour","Local","Ibanda","Kirotshe","Masisi","49"
"2020-03-22","WE","Jour","Local","Minova","Kirotshe","Masisi","49"
"2020-03-22","WE","Jour","Local","Hors_Zone","Itebero","Masisi","147"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Itebero","Masisi","147"
"2020-03-22","WE","Jour","Local","Masisi","Itebero","Masisi","3534"
"2020-03-22","WE","Nuit","Local","Masisi","Itebero","Masisi","1521"
"2020-03-22","WE","Jour","Local","Kirotshe","Itebero","Masisi","49"
"2020-03-22","WE","Nuit","Local","Kirotshe","Itebero","Masisi","49"
"2020-03-22","WE","Jour","Local","Itebero","Itebero","Masisi","1472"
"2020-03-22","WE","Nuit","Local","Itebero","Itebero","Masisi","1079"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Kibirizi","Masisi","49"
"2020-03-22","WE","Jour","Local","Kibirizi","Kibirizi","Masisi","49"
"2020-03-22","WE","Nuit","Local","Kibirizi","Kibirizi","Masisi","98"
"2020-03-22","WE","Jour","Local","Hors_Zone","Nyiragongo","Masisi","49"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Nyiragongo","Masisi","49"
"2020-03-22","WE","Nuit","Local","Karisimbi","Nyiragongo","Masisi","49"
"2020-03-22","WE","Jour","Local","Masisi","Nyiragongo","Masisi","441"
"2020-03-22","WE","Nuit","Local","Masisi","Nyiragongo","Masisi","98"
"2020-03-22","WE","Jour","Local","Kirotshe","Nyiragongo","Masisi","666"
"2020-03-22","WE","Nuit","Local","Kirotshe","Nyiragongo","Masisi","294"
"2020-03-22","WE","Jour","Local","Nyiragongo","Nyiragongo","Masisi","392"
"2020-03-22","WE","Nuit","Local","Nyiragongo","Nyiragongo","Masisi","441"
"2020-03-22","WE","Jour","Local","Masisi","Bunyakiri","Masisi","49"
"2020-03-22","WE","Jour","Local","Hors_Zone","Ibanda","Masisi","49"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Ibanda","Masisi","49"
"2020-03-22","WE","Jour","Local","Masisi","Ibanda","Masisi","49"
"2020-03-22","WE","Nuit","Local","Masisi","Ibanda","Masisi","49"
"2020-03-22","WE","Jour","Local","Ibanda","Ibanda","Masisi","184"
"2020-03-22","WE","Nuit","Local","Ibanda","Ibanda","Masisi","106"
"2020-03-22","WE","Jour","Local","Hors_Zone","Minova","Masisi","364"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Minova","Masisi","241"
"2020-03-22","WE","Jour","Local","Masisi","Minova","Masisi","388"
"2020-03-22","WE","Nuit","Local","Masisi","Minova","Masisi","49"
"2020-03-22","WE","Nuit","Local","Kirotshe","Minova","Masisi","49"
"2020-03-22","WE","Jour","Local","Minova","Minova","Masisi","3893"
"2020-03-22","WE","Nuit","Local","Minova","Minova","Masisi","3087"
"2020-03-22","WE","Jour","Local","Idjwi","Minova","Masisi","49"
"2020-03-22","WE","Nuit","Local","Idjwi","Minova","Masisi","49"
"2020-03-22","WE","Jour","Local","Hors_Zone","Idjwi","Masisi","126"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Idjwi","Masisi","49"
"2020-03-22","WE","Jour","Local","Karisimbi","Idjwi","Masisi","196"
"2020-03-22","WE","Nuit","Local","Karisimbi","Idjwi","Masisi","343"
"2020-03-22","WE","Jour","Local","Masisi","Idjwi","Masisi","49"
"2020-03-22","WE","Nuit","Local","Masisi","Idjwi","Masisi","49"
"2020-03-22","WE","Jour","Local","Kirotshe","Idjwi","Masisi","49"
"2020-03-22","WE","Jour","Local","Ibanda","Idjwi","Masisi","49"
"2020-03-22","WE","Nuit","Local","Ibanda","Idjwi","Masisi","49"
"2020-03-22","WE","Jour","Local","Minova","Idjwi","Masisi","28"
"2020-03-22","WE","Jour","Local","Idjwi","Idjwi","Masisi","204"
"2020-03-22","WE","Nuit","Local","Idjwi","Idjwi","Masisi","98"
"2020-03-22","WE","Jour","Local","Hors_Zone","Hors_Zone","Mweso","149497"
"2020-03-22","WE","Nuit","Local","Hors_Zone","Hors_Zone","Mweso","44682"
"2020-03-22","WE","Jour","Local","Binza","Hors_Zone","Mweso","98"
"2020-03-22","WE","Nuit","Local","Binza","Hors_Zone","Mweso","49"
"2020-03-22","WE","Jour","Local","Rutshuru","Hors_Zone","Mweso","8835"
"2020-03-22","WE","Nuit","Local","Rutshuru","Hors_Zone","Mweso","3779"
"2020-03-22","WE","Jour","Local","Birambizo","Hors_Zone","Mweso","1353"
"2020-03-22","WE","Nuit","Local","Birambizo","Hors_Zone","Mweso","470"
"2020-03-22","WE","Jour","Local","Karisimbi","Hors_Zone","Mweso","2552"
"2020-03-22","WE","Nuit","Local","Karisimbi","Hors_Zone","Mweso","1423"
"2020-03-22","WE","Jour","Local","Masisi","Hors_Zone","Mweso","2777"
"2020-03-22","WE","Nuit","Local","Masisi","Hors_Zone","Mweso","1128"
"2020-03-22","WE","Jour","Local","Mweso","Hors_Zone","Mweso","149620"
"2020-03-22","WE","Nuit","Local","Mweso","Hors_Zone","Mweso","38726"
"2020-03-22","WE","Jour","Local","Kirotshe","Hors_Zone","Mweso","2188"
"2020-03-22","WE","Nuit","Local","Kirotshe","Hors_Zone","Mweso","1521"
"2020-03-22","WE","Jour","Local","Itebero","Hors_Zone","Mweso","49"
"2020-03-22","WE","Nuit","Local","Itebero","Hors_Zone","Mweso","49"
"2020-03-22","WE","Jour","Local","Kibirizi","Hors_Zone","Mweso","1521"
"2020-03-22","WE","Nuit","Local","Kibirizi","Hors_Zone","Mweso","490"
"2020-03-22","WE","Jour","Local","Minova","Hors_Zone","Mweso","28"
"2020-03-22","WE","Jour","Local","Mongbalu","Mongbalu","Mweso","49"
"2020-03-22","WE","Nuit","Local","Mongbalu","Mongbalu","Mweso","49"
"2020-03-22","WE","Jour","Local","Hors_Zone","Binza","Mweso","98"
"2020-03-22","WE","Jour","Local","Binza","Binza","Mweso","49"
