"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-06-03","JO","Nuit","Local","Kokolo","Kokolo","Nsele","2480"
"2020-06-03","JO","Jour","Local","Gombe","Kokolo","Nsele","102"
"2020-06-03","JO","Nuit","Local","Gombe","Kokolo","Nsele","64"
"2020-06-03","JO","Jour","Local","Boko","Boko","Nsele","25"
"2020-06-03","JO","Jour","Local","Kimpese","Kimpese","Nsele","69"
"2020-06-03","JO","Nuit","Local","Kimpese","Kimpese","Nsele","43"
"2020-06-03","JO","Jour","Local","Nsona-Mpangu","Nsona-Mpangu","Nsele","98"
"2020-06-03","JO","Nuit","Local","Nsona-Mpangu","Nsona-Mpangu","Nsele","98"
"2020-06-03","JO","Nuit","Local","Mbanza-Ngungu","Mbanza-Ngungu","Nsele","26"
"2020-06-03","JO","Jour","Local","Nsele","Masa","Nsele","25"
"2020-06-03","JO","Jour","Local","Masa","Masa","Nsele","78"
"2020-06-03","JO","Nuit","Local","Masa","Masa","Nsele","25"
"2020-06-03","JO","Jour","Local","Hors_Zone","Maluku I","Nsele","128"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Maluku I","Nsele","1431"
"2020-06-03","JO","Jour","Local","Nsele","Maluku I","Nsele","244"
"2020-06-03","JO","Nuit","Local","Nsele","Maluku I","Nsele","115"
"2020-06-03","JO","Jour","Local","Maluku I","Maluku I","Nsele","786"
"2020-06-03","JO","Nuit","Local","Maluku I","Maluku I","Nsele","706"
"2020-06-03","JO","Jour","Local","Gombe","Maluku I","Nsele","38"
"2020-06-03","JO","Nuit","Local","Kisantu","Kisantu","Nsele","39"
"2020-06-03","JO","Jour","Local","Nioki","Nioki","Nsele","25"
"2020-06-03","JO","Jour","Local","Mushie","Nioki","Nsele","788"
"2020-06-03","JO","Jour","Local","Bolobo","Bolobo","Nsele","1576"
"2020-06-03","JO","Jour","Local","Businga","Businga","Nsele","540"
"2020-06-03","JO","Jour","Local","Hors_Zone","Kingabwa","Nsele","1109"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Kingabwa","Nsele","192"
"2020-06-03","JO","Jour","Local","Matete","Kingabwa","Nsele","25"
"2020-06-03","JO","Jour","Local","Barumbu","Kingabwa","Nsele","51"
"2020-06-03","JO","Nuit","Local","Barumbu","Kingabwa","Nsele","578"
"2020-06-03","JO","Jour","Local","Limete","Kingabwa","Nsele","128"
"2020-06-03","JO","Nuit","Local","Limete","Kingabwa","Nsele","205"
"2020-06-03","JO","Jour","Local","Kasa-Vubu","Kingabwa","Nsele","25"
"2020-06-03","JO","Jour","Local","Nsele","Kingabwa","Nsele","3693"
"2020-06-03","JO","Nuit","Local","Nsele","Kingabwa","Nsele","951"
"2020-06-03","JO","Jour","Local","Maluku I","Kingabwa","Nsele","25"
"2020-06-03","JO","Jour","Local","Kingabwa","Kingabwa","Nsele","5868"
"2020-06-03","JO","Nuit","Local","Kingabwa","Kingabwa","Nsele","3650"
"2020-06-03","JO","Jour","Local","Gombe","Kingabwa","Nsele","166"
"2020-06-03","JO","Nuit","Local","Gombe","Kingabwa","Nsele","38"
"2020-06-03","JO","Jour","Local","Masina II","Kingabwa","Nsele","51"
"2020-06-03","JO","Nuit","Local","Masina II","Kingabwa","Nsele","25"
"2020-06-03","JO","Jour","Local","Hors_Zone","Gombe","Nsele","128"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Gombe","Nsele","128"
"2020-06-03","JO","Nuit","Local","Ndjili","Gombe","Nsele","25"
"2020-06-03","JO","Jour","Local","Barumbu","Gombe","Nsele","77"
"2020-06-03","JO","Nuit","Local","Barumbu","Gombe","Nsele","64"
"2020-06-03","JO","Jour","Local","Kinshasa","Gombe","Nsele","25"
"2020-06-03","JO","Nuit","Local","Kinshasa","Gombe","Nsele","38"
"2020-06-03","JO","Nuit","Local","Limete","Gombe","Nsele","51"
"2020-06-03","JO","Nuit","Local","Ngiri-Ngiri","Gombe","Nsele","25"
"2020-06-03","JO","Jour","Local","Binza Meteo","Gombe","Nsele","38"
"2020-06-03","JO","Nuit","Local","Binza Meteo","Gombe","Nsele","77"
"2020-06-03","JO","Jour","Local","Nsele","Gombe","Nsele","604"
"2020-06-03","JO","Nuit","Local","Nsele","Gombe","Nsele","128"
"2020-06-03","JO","Jour","Local","Kingabwa","Gombe","Nsele","25"
"2020-06-03","JO","Jour","Local","Gombe","Gombe","Nsele","3186"
"2020-06-03","JO","Nuit","Local","Gombe","Gombe","Nsele","2036"
"2020-06-03","JO","Nuit","Local","Idjwi","Idjwi","Nsele","30"
"2020-06-03","JO","Jour","Local","Hors_Zone","Masina II","Nsele","601"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Masina II","Nsele","244"
"2020-06-03","JO","Jour","Local","Ndjili","Masina II","Nsele","115"
"2020-06-03","JO","Nuit","Local","Ndjili","Masina II","Nsele","77"
"2020-06-03","JO","Nuit","Local","Kikimi","Masina II","Nsele","38"
"2020-06-03","JO","Nuit","Local","Lemba","Masina II","Nsele","25"
"2020-06-03","JO","Jour","Local","Matete","Masina II","Nsele","25"
"2020-06-03","JO","Nuit","Local","Matete","Masina II","Nsele","38"
"2020-06-03","JO","Jour","Local","Barumbu","Masina II","Nsele","38"
"2020-06-03","JO","Nuit","Local","Barumbu","Masina II","Nsele","64"
"2020-06-03","JO","Jour","Local","Kinshasa","Masina II","Nsele","38"
"2020-06-03","JO","Nuit","Local","Kinshasa","Masina II","Nsele","38"
"2020-06-03","JO","Jour","Local","Limete","Masina II","Nsele","25"
"2020-06-03","JO","Nuit","Local","Limete","Masina II","Nsele","102"
"2020-06-03","JO","Nuit","Local","Kalamu II","Masina II","Nsele","25"
"2020-06-03","JO","Jour","Local","Masina I","Masina II","Nsele","77"
"2020-06-03","JO","Nuit","Local","Masina I","Masina II","Nsele","38"
"2020-06-03","JO","Jour","Local","Nsele","Masina II","Nsele","1809"
"2020-06-03","JO","Nuit","Local","Nsele","Masina II","Nsele","488"
"2020-06-03","JO","Jour","Local","Kimbanseke","Masina II","Nsele","141"
"2020-06-03","JO","Nuit","Local","Kimbanseke","Masina II","Nsele","77"
"2020-06-03","JO","Jour","Local","Kingabwa","Masina II","Nsele","51"
"2020-06-03","JO","Nuit","Local","Kingabwa","Masina II","Nsele","115"
"2020-06-03","JO","Jour","Local","Gombe","Masina II","Nsele","128"
"2020-06-03","JO","Nuit","Local","Gombe","Masina II","Nsele","77"
"2020-06-03","JO","Jour","Local","Masina II","Masina II","Nsele","7823"
"2020-06-03","JO","Nuit","Local","Masina II","Masina II","Nsele","5551"
"2020-06-03","JO","Jour","Local","Nsele","Bolomba","Nsele","540"
"2020-06-03","JO","Jour","Local","Hors_Zone","Wangata","Nsele","540"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Wangata","Nsele","540"
"2020-06-03","JO","Jour","Local","Hors_Zone","Hors_Zone","Tshikapa","135452"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Hors_Zone","Tshikapa","48526"
"2020-06-03","JO","Jour","Local","Kalonda Ouest","Hors_Zone","Tshikapa","12229"
"2020-06-03","JO","Nuit","Local","Kalonda Ouest","Hors_Zone","Tshikapa","4593"
"2020-06-03","JO","Jour","Local","Kamonia","Hors_Zone","Tshikapa","5612"
"2020-06-03","JO","Nuit","Local","Kamonia","Hors_Zone","Tshikapa","1018"
"2020-06-03","JO","Jour","Local","Tshikapa","Hors_Zone","Tshikapa","89576"
"2020-06-03","JO","Nuit","Local","Tshikapa","Hors_Zone","Tshikapa","20530"
"2020-06-03","JO","Jour","Local","Kitangwa","Hors_Zone","Tshikapa","509"
"2020-06-03","JO","Nuit","Local","Kitangwa","Hors_Zone","Tshikapa","509"
"2020-06-03","JO","Jour","Local","Luebo","Hors_Zone","Tshikapa","509"
"2020-06-03","JO","Jour","Local","Diulu","Diulu","Tshikapa","75"
"2020-06-03","JO","Nuit","Local","Diulu","Diulu","Tshikapa","37"
"2020-06-03","JO","Jour","Local","Hors_Zone","Kalonda Ouest","Tshikapa","1564"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Kalonda Ouest","Tshikapa","2036"
"2020-06-03","JO","Jour","Local","Kalonda Ouest","Kalonda Ouest","Tshikapa","19355"
"2020-06-03","JO","Nuit","Local","Kalonda Ouest","Kalonda Ouest","Tshikapa","9162"
"2020-06-03","JO","Jour","Local","Kamonia","Kalonda Ouest","Tshikapa","1527"
"2020-06-03","JO","Jour","Local","Tshikapa","Kalonda Ouest","Tshikapa","10217"
"2020-06-03","JO","Nuit","Local","Tshikapa","Kalonda Ouest","Tshikapa","2036"
"2020-06-03","JO","Jour","Local","Hors_Zone","Kamonia","Tshikapa","2545"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Kamonia","Tshikapa","509"
"2020-06-03","JO","Jour","Local","Kalonda Ouest","Kamonia","Tshikapa","1527"
"2020-06-03","JO","Nuit","Local","Kalonda Ouest","Kamonia","Tshikapa","509"
"2020-06-03","JO","Jour","Local","Kamonia","Kamonia","Tshikapa","10193"
"2020-06-03","JO","Nuit","Local","Kamonia","Kamonia","Tshikapa","5599"
"2020-06-03","JO","Jour","Local","Tshikapa","Kamonia","Tshikapa","14302"
"2020-06-03","JO","Nuit","Local","Tshikapa","Kamonia","Tshikapa","2545"
"2020-06-03","JO","Nuit","Local","Mutena","Mutena","Tshikapa","509"
"2020-06-03","JO","Jour","Local","Kamwesha","Kamwesha","Tshikapa","1527"
"2020-06-03","JO","Nuit","Local","Kamwesha","Kamwesha","Tshikapa","1018"
"2020-06-03","JO","Jour","Local","Hors_Zone","Mikope","Tshikapa","509"
"2020-06-03","JO","Jour","Local","Mont Ngafula II","Mont Ngafula II","Tshikapa","509"
"2020-06-03","JO","Jour","Local","Hors_Zone","Tshikapa","Tshikapa","9684"
"2020-06-03","JO","Nuit","Local","Hors_Zone","Tshikapa","Tshikapa","9696"
"2020-06-03","JO","Jour","Local","Kalonda Ouest","Tshikapa","Tshikapa","7635"
"2020-06-03","JO","Nuit","Local","Kalonda Ouest","Tshikapa","Tshikapa","8182"
"2020-06-03","JO","Jour","Local","Kamonia","Tshikapa","Tshikapa","3066"
"2020-06-03","JO","Nuit","Local","Kamonia","Tshikapa","Tshikapa","3601"
