"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-06-18","JO","Jour","Local","Binza Meteo","Kalamu I","Barumbu","21"
"2020-06-18","JO","Nuit","Local","Nsele","Kalamu I","Barumbu","21"
"2020-06-18","JO","Jour","Local","Gombe","Kalamu I","Barumbu","42"
"2020-06-18","JO","Jour","Local","Masina II","Kalamu I","Barumbu","21"
"2020-06-18","JO","Jour","Local","Hors_Zone","Bumbu","Barumbu","84"
"2020-06-18","JO","Nuit","Local","Hors_Zone","Bumbu","Barumbu","21"
"2020-06-18","JO","Jour","Local","Police","Bumbu","Barumbu","21"
"2020-06-18","JO","Jour","Local","Barumbu","Bumbu","Barumbu","360"
"2020-06-18","JO","Nuit","Local","Barumbu","Bumbu","Barumbu","21"
"2020-06-18","JO","Jour","Local","Kinshasa","Bumbu","Barumbu","63"
"2020-06-18","JO","Jour","Local","Bumbu","Bumbu","Barumbu","215"
"2020-06-18","JO","Nuit","Local","Bumbu","Bumbu","Barumbu","42"
"2020-06-18","JO","Jour","Local","Nsele","Bumbu","Barumbu","21"
"2020-06-18","JO","Jour","Local","Kingabwa","Bumbu","Barumbu","21"
"2020-06-18","JO","Jour","Local","Gombe","Bumbu","Barumbu","42"
"2020-06-18","JO","Jour","Local","Masina II","Bumbu","Barumbu","21"
"2020-06-18","JO","Jour","Local","Hors_Zone","Makala","Barumbu","84"
"2020-06-18","JO","Nuit","Local","Hors_Zone","Makala","Barumbu","21"
"2020-06-18","JO","Jour","Local","Lemba","Makala","Barumbu","21"
"2020-06-18","JO","Nuit","Local","Lemba","Makala","Barumbu","21"
"2020-06-18","JO","Jour","Local","Barumbu","Makala","Barumbu","169"
"2020-06-18","JO","Jour","Local","Kinshasa","Makala","Barumbu","63"
"2020-06-18","JO","Jour","Local","Limete","Makala","Barumbu","21"
"2020-06-18","JO","Jour","Local","Kalamu II","Makala","Barumbu","24"
"2020-06-18","JO","Nuit","Local","Bumbu","Makala","Barumbu","21"
"2020-06-18","JO","Jour","Local","Makala","Makala","Barumbu","190"
"2020-06-18","JO","Nuit","Local","Makala","Makala","Barumbu","21"
"2020-06-18","JO","Jour","Local","Kingabwa","Makala","Barumbu","42"
"2020-06-18","JO","Jour","Local","Gombe","Makala","Barumbu","21"
"2020-06-18","JO","Jour","Local","Hors_Zone","Selembao","Barumbu","99"
"2020-06-18","JO","Jour","Local","Barumbu","Selembao","Barumbu","106"
"2020-06-18","JO","Nuit","Local","Barumbu","Selembao","Barumbu","21"
