"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-02-25","JO","Nuit","Local","Kasai-Oriental","Lomami","Kasai-Oriental","11803"
"2020-02-25","JO","Jour","Local","Haut-Lomami","Lomami","Kasai-Oriental","35"
"2020-02-25","JO","Nuit","Local","Haut-Lomami","Lomami","Kasai-Oriental","35"
"2020-02-25","JO","Jour","Local","Hors_Zone","Kasai-Oriental","Kasai-Oriental","61298"
"2020-02-25","JO","Nuit","Local","Hors_Zone","Kasai-Oriental","Kasai-Oriental","75675"
"2020-02-25","JO","Jour","Local","Haut-Katanga","Kasai-Oriental","Kasai-Oriental","71"
"2020-02-25","JO","Nuit","Local","Haut-Katanga","Kasai-Oriental","Kasai-Oriental","71"
"2020-02-25","JO","Jour","Local","Kinshasa","Kasai-Oriental","Kasai-Oriental","70"
"2020-02-25","JO","Nuit","Local","Kinshasa","Kasai-Oriental","Kasai-Oriental","70"
"2020-02-25","JO","Jour","Local","Lomami","Kasai-Oriental","Kasai-Oriental","9473"
"2020-02-25","JO","Nuit","Local","Lomami","Kasai-Oriental","Kasai-Oriental","14941"
"2020-02-25","JO","Jour","Local","Kasai-Oriental","Kasai-Oriental","Kasai-Oriental","7855274"
"2020-02-25","JO","Nuit","Local","Kasai-Oriental","Kasai-Oriental","Kasai-Oriental","6502618"
"2020-02-25","JO","Jour","Local","Kasai-Central","Kasai-Oriental","Kasai-Oriental","8071"
"2020-02-25","JO","Nuit","Local","Kasai-Central","Kasai-Oriental","Kasai-Oriental","10774"
"2020-02-25","JO","Jour","Local","Haut-Lomami","Kasai-Oriental","Kasai-Oriental","35"
"2020-02-25","JO","Nuit","Local","Haut-Lomami","Kasai-Oriental","Kasai-Oriental","35"
"2020-02-25","JO","Jour","Local","Hors_Zone","Kasai-Central","Kasai-Oriental","5733"
"2020-02-25","JO","Nuit","Local","Hors_Zone","Kasai-Central","Kasai-Oriental","1151"
"2020-02-25","JO","Jour","Local","Kasai-Oriental","Kasai-Central","Kasai-Oriental","10188"
"2020-02-25","JO","Nuit","Local","Kasai-Oriental","Kasai-Central","Kasai-Oriental","4676"
"2020-02-25","JO","Jour","Local","Kasai-Central","Kasai-Central","Kasai-Oriental","48058"
"2020-02-25","JO","Nuit","Local","Kasai-Central","Kasai-Central","Kasai-Oriental","35556"
"2020-02-25","JO","Jour","Local","Hors_Zone","Haut-Lomami","Kasai-Oriental","35"
"2020-02-25","JO","Jour","Local","Lomami","Haut-Lomami","Kasai-Oriental","35"
"2020-02-25","JO","Nuit","Local","Lomami","Haut-Lomami","Kasai-Oriental","35"
"2020-02-25","JO","Jour","Local","Kasai-Oriental","Haut-Lomami","Kasai-Oriental","70"
"2020-02-25","JO","Nuit","Local","Kasai-Oriental","Haut-Lomami","Kasai-Oriental","35"
"2020-02-25","JO","Jour","Local","Haut-Lomami","Haut-Lomami","Kasai-Oriental","2591"
"2020-02-25","JO","Nuit","Local","Haut-Lomami","Haut-Lomami","Kasai-Oriental","2050"
"2020-02-25","JO","Jour","Local","Kasai-Oriental","Nord-Kivu","Kasai-Oriental","35"
"2020-02-25","JO","Nuit","Local","Kasai-Oriental","Nord-Kivu","Kasai-Oriental","35"
"2020-02-25","JO","Jour","Local","Nord-Kivu","Nord-Kivu","Kasai-Oriental","35"
"2020-02-25","JO","Nuit","Local","Nord-Kivu","Nord-Kivu","Kasai-Oriental","35"
"2020-02-25","JO","Jour","Local","Hors_Zone","Hors_Zone","Kwilu","2081665"
"2020-02-25","JO","Nuit","Local","Hors_Zone","Hors_Zone","Kwilu","901052"
"2020-02-25","JO","Jour","Local","Sankuru","Hors_Zone","Kwilu","24"
"2020-02-25","JO","Nuit","Local","Sankuru","Hors_Zone","Kwilu","24"
"2020-02-25","JO","Jour","Local","Kinshasa","Hors_Zone","Kwilu","16632"
"2020-02-25","JO","Nuit","Local","Kinshasa","Hors_Zone","Kwilu","9213"
"2020-02-25","JO","Jour","Local","Kasai","Hors_Zone","Kwilu","529"
"2020-02-25","JO","Nuit","Local","Kasai","Hors_Zone","Kwilu","517"
"2020-02-25","JO","Jour","Local","Kwilu","Hors_Zone","Kwilu","1750810"
"2020-02-25","JO","Nuit","Local","Kwilu","Hors_Zone","Kwilu","526619"
"2020-02-25","JO","Jour","Local","Mai-Ndombe","Hors_Zone","Kwilu","2272"
"2020-02-25","JO","Nuit","Local","Mai-Ndombe","Hors_Zone","Kwilu","1506"
"2020-02-25","JO","Nuit","Local","Kwango","Hors_Zone","Kwilu","753"
"2020-02-25","JO","Nuit","Local","Kasai-Central","Hors_Zone","Kwilu","24"
"2020-02-25","JO","Jour","Local","Hors_Zone","Kinshasa","Kwilu","3641"
"2020-02-25","JO","Nuit","Local","Hors_Zone","Kinshasa","Kwilu","2085"
"2020-02-25","JO","Jour","Local","Kinshasa","Kinshasa","Kwilu","33261"
"2020-02-25","JO","Nuit","Local","Kinshasa","Kinshasa","Kwilu","27791"
"2020-02-25","JO","Jour","Local","Kwilu","Kinshasa","Kwilu","1580"
"2020-02-25","JO","Nuit","Local","Kwilu","Kinshasa","Kwilu","1580"
"2020-02-25","JO","Jour","Local","Kongo-Central","Kongo-Central","Kwilu","778"
"2020-02-25","JO","Nuit","Local","Kongo-Central","Kongo-Central","Kwilu","778"
"2020-02-25","JO","Jour","Local","Hors_Zone","Kasai","Kwilu","765"
"2020-02-25","JO","Nuit","Local","Hors_Zone","Kasai","Kwilu","24"
"2020-02-25","JO","Jour","Local","Kasai","Kasai","Kwilu","2049"
"2020-02-25","JO","Nuit","Local","Kasai","Kasai","Kwilu","790"
"2020-02-25","JO","Jour","Local","Kwilu","Kasai","Kwilu","1506"
"2020-02-25","JO","Jour","Local","Kasai-Oriental","Kasai-Oriental","Kwilu","851"
"2020-02-25","JO","Nuit","Local","Kasai-Oriental","Kasai-Oriental","Kwilu","851"
"2020-02-25","JO","Jour","Local","Hors_Zone","Kwilu","Kwilu","153461"
"2020-02-25","JO","Nuit","Local","Hors_Zone","Kwilu","Kwilu","195437"
"2020-02-25","JO","Jour","Local","Kinshasa","Kwilu","Kwilu","827"
"2020-02-25","JO","Nuit","Local","Kinshasa","Kwilu","Kwilu","1593"
"2020-02-25","JO","Jour","Local","Kwilu","Kwilu","Kwilu","2618442"
"2020-02-25","JO","Nuit","Local","Kwilu","Kwilu","Kwilu","2241235"
"2020-02-25","JO","Jour","Local","Mai-Ndombe","Mai-Ndombe","Kwilu","3050"
"2020-02-25","JO","Nuit","Local","Mai-Ndombe","Mai-Ndombe","Kwilu","2284"
"2020-02-25","JO","Jour","Local","Kwango","Kwango","Kwilu","2260"
"2020-02-25","JO","Nuit","Local","Kwango","Kwango","Kwilu","1506"
"2020-02-25","JO","Jour","Local","Kasai-Central","Kasai-Central","Kwilu","777"
"2020-02-25","JO","Nuit","Local","Kasai-Central","Kasai-Central","Kwilu","1307"
"2020-02-25","JO","Jour","Local","Hors_Zone","Hors_Zone","Mai-Ndombe","803046"
"2020-02-25","JO","Nuit","Local","Hors_Zone","Hors_Zone","Mai-Ndombe","338617"
"2020-02-25","JO","Jour","Local","Kinshasa","Hors_Zone","Mai-Ndombe","5285"
"2020-02-25","JO","Nuit","Local","Kinshasa","Hors_Zone","Mai-Ndombe","1519"
"2020-02-25","JO","Jour","Local","Kwilu","Hors_Zone","Mai-Ndombe","1506"
"2020-02-25","JO","Nuit","Local","Kwilu","Hors_Zone","Mai-Ndombe","753"
"2020-02-25","JO","Jour","Local","Mai-Ndombe","Hors_Zone","Mai-Ndombe","819899"
"2020-02-25","JO","Nuit","Local","Mai-Ndombe","Hors_Zone","Mai-Ndombe","265687"
"2020-02-25","JO","Jour","Local","Hors_Zone","Kinshasa","Mai-Ndombe","1519"
"2020-02-25","JO","Nuit","Local","Hors_Zone","Kinshasa","Mai-Ndombe","765"
"2020-02-25","JO","Jour","Local","Kinshasa","Kinshasa","Mai-Ndombe","9176"
"2020-02-25","JO","Nuit","Local","Kinshasa","Kinshasa","Mai-Ndombe","6805"
"2020-02-25","JO","Jour","Local","Kwilu","Kwilu","Mai-Ndombe","2284"
"2020-02-25","JO","Nuit","Local","Kwilu","Kwilu","Mai-Ndombe","3038"
"2020-02-25","JO","Jour","Local","Hors_Zone","Mai-Ndombe","Mai-Ndombe","56538"
"2020-02-25","JO","Nuit","Local","Hors_Zone","Mai-Ndombe","Mai-Ndombe","85931"
"2020-02-25","JO","Jour","Local","Kwilu","Mai-Ndombe","Mai-Ndombe","753"
"2020-02-25","JO","Nuit","Local","Kwilu","Mai-Ndombe","Mai-Ndombe","753"
"2020-02-25","JO","Jour","Local","Mai-Ndombe","Mai-Ndombe","Mai-Ndombe","1395300"
"2020-02-25","JO","Nuit","Local","Mai-Ndombe","Mai-Ndombe","Mai-Ndombe","1150253"
