"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-02-22","WE","Nuit","Local","Lualaba","Hors_Zone","Haut-Katanga","14797"
"2020-02-22","WE","Jour","Local","Kinshasa","Hors_Zone","Haut-Katanga","701"
"2020-02-22","WE","Nuit","Local","Kinshasa","Hors_Zone","Haut-Katanga","345"
"2020-02-22","WE","Jour","Local","Sud-Kivu","Hors_Zone","Haut-Katanga","123"
"2020-02-22","WE","Nuit","Local","Sud-Kivu","Hors_Zone","Haut-Katanga","93"
"2020-02-22","WE","Jour","Local","Ituri","Hors_Zone","Haut-Katanga","34"
"2020-02-22","WE","Jour","Local","Kasai-Oriental","Hors_Zone","Haut-Katanga","242"
"2020-02-22","WE","Nuit","Local","Kasai-Oriental","Hors_Zone","Haut-Katanga","103"
"2020-02-22","WE","Jour","Local","Kasai-Central","Hors_Zone","Haut-Katanga","69"
"2020-02-22","WE","Jour","Local","Haut-Lomami","Hors_Zone","Haut-Katanga","4259"
"2020-02-22","WE","Nuit","Local","Haut-Lomami","Hors_Zone","Haut-Katanga","2636"
"2020-02-22","WE","Jour","Local","Nord-Kivu","Hors_Zone","Haut-Katanga","313"
"2020-02-22","WE","Nuit","Local","Nord-Kivu","Hors_Zone","Haut-Katanga","132"
"2020-02-22","WE","Jour","Local","Hors_Zone","Tanganyika","Haut-Katanga","69"
"2020-02-22","WE","Nuit","Local","Hors_Zone","Tanganyika","Haut-Katanga","69"
"2020-02-22","WE","Jour","Local","Tanganyika","Tanganyika","Haut-Katanga","532"
"2020-02-22","WE","Nuit","Local","Tanganyika","Tanganyika","Haut-Katanga","428"
"2020-02-22","WE","Jour","Local","Haut-Katanga","Tanganyika","Haut-Katanga","103"
"2020-02-22","WE","Nuit","Local","Haut-Katanga","Tanganyika","Haut-Katanga","69"
"2020-02-22","WE","Jour","Local","Hors_Zone","Haut-Katanga","Haut-Katanga","81126"
"2020-02-22","WE","Nuit","Local","Hors_Zone","Haut-Katanga","Haut-Katanga","97674"
"2020-02-22","WE","Jour","Local","Haut-Katanga","Haut-Katanga","Haut-Katanga","12598106"
"2020-02-22","WE","Nuit","Local","Haut-Katanga","Haut-Katanga","Haut-Katanga","9750991"
"2020-02-22","WE","Jour","Local","Lualaba","Haut-Katanga","Haut-Katanga","8976"
"2020-02-22","WE","Nuit","Local","Lualaba","Haut-Katanga","Haut-Katanga","11368"
"2020-02-22","WE","Jour","Local","Kinshasa","Haut-Katanga","Haut-Katanga","259"
"2020-02-22","WE","Nuit","Local","Kinshasa","Haut-Katanga","Haut-Katanga","354"
"2020-02-22","WE","Nuit","Local","Kasai-Oriental","Haut-Katanga","Haut-Katanga","34"
"2020-02-22","WE","Jour","Local","Nord-Kivu","Haut-Katanga","Haut-Katanga","69"
"2020-02-22","WE","Nuit","Local","Nord-Kivu","Haut-Katanga","Haut-Katanga","69"
