"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-05-08","JO","Nuit","Local","Fungurume","Lualaba","Dilala","34"
"2020-05-08","JO","Jour","Local","Likasi","Lualaba","Dilala","34"
"2020-05-08","JO","Nuit","Local","Likasi","Lualaba","Dilala","34"
"2020-05-08","JO","Jour","Local","Lubumbashi","Lualaba","Dilala","69"
"2020-05-08","JO","Jour","Local","Dilala","Lualaba","Dilala","7996"
"2020-05-08","JO","Nuit","Local","Dilala","Lualaba","Dilala","1980"
"2020-05-08","JO","Jour","Local","Hors_Zone","Kanzenze","Dilala","69"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Kanzenze","Dilala","69"
"2020-05-08","JO","Jour","Local","Kanzenze","Kanzenze","Dilala","172"
"2020-05-08","JO","Nuit","Local","Kanzenze","Kanzenze","Dilala","103"
"2020-05-08","JO","Nuit","Local","Lubudi","Lubudi","Dilala","34"
"2020-05-08","JO","Nuit","Local","Lualaba","Fungurume","Dilala","34"
"2020-05-08","JO","Jour","Local","Fungurume","Fungurume","Dilala","172"
"2020-05-08","JO","Nuit","Local","Fungurume","Fungurume","Dilala","69"
"2020-05-08","JO","Jour","Local","Likasi","Likasi","Dilala","103"
"2020-05-08","JO","Nuit","Local","Likasi","Likasi","Dilala","138"
"2020-05-08","JO","Jour","Local","Dilala","Likasi","Dilala","34"
"2020-05-08","JO","Nuit","Local","Lualaba","Lubumbashi","Dilala","34"
"2020-05-08","JO","Jour","Local","Lubumbashi","Lubumbashi","Dilala","1033"
"2020-05-08","JO","Nuit","Local","Lubumbashi","Lubumbashi","Dilala","656"
"2020-05-08","JO","Jour","Local","Fungurume","Kipushi","Dilala","34"
"2020-05-08","JO","Jour","Local","Kipushi","Kipushi","Dilala","69"
"2020-05-08","JO","Nuit","Local","Kipushi","Kipushi","Dilala","34"
"2020-05-08","JO","Jour","Local","Hors_Zone","Sakania","Dilala","34"
"2020-05-08","JO","Jour","Local","Hors_Zone","Dilala","Dilala","1001"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Dilala","Dilala","1036"
"2020-05-08","JO","Jour","Local","Lualaba","Dilala","Dilala","3972"
"2020-05-08","JO","Nuit","Local","Lualaba","Dilala","Dilala","8350"
"2020-05-08","JO","Jour","Local","Likasi","Dilala","Dilala","34"
"2020-05-08","JO","Nuit","Local","Likasi","Dilala","Dilala","34"
"2020-05-08","JO","Nuit","Local","Lubumbashi","Dilala","Dilala","34"
"2020-05-08","JO","Jour","Local","Dilala","Dilala","Dilala","29740"
"2020-05-08","JO","Nuit","Local","Dilala","Dilala","Dilala","26009"
"2020-05-08","JO","Nuit","Local","Mutshatsha","Dilala","Dilala","34"
"2020-05-08","JO","Jour","Local","Hors_Zone","Mutshatsha","Dilala","34"
"2020-05-08","JO","Nuit","Local","Hors_Zone","Mutshatsha","Dilala","34"
"2020-05-08","JO","Jour","Local","Dilala","Mutshatsha","Dilala","69"
"2020-05-08","JO","Nuit","Local","Dilala","Mutshatsha","Dilala","34"
"2020-05-08","JO","Jour","Local","Mutshatsha","Mutshatsha","Dilala","34"
