"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-03-16","JO","Nuit","Local","Hors_Zone","Haut-Uele","Tshopo","98"
"2020-03-16","JO","Jour","Local","Haut-Uele","Haut-Uele","Tshopo","294"
"2020-03-16","JO","Nuit","Local","Haut-Uele","Haut-Uele","Tshopo","294"
"2020-03-16","JO","Jour","Local","Sud-Ubangi","Sud-Ubangi","Tshopo","98"
"2020-03-16","JO","Jour","Local","Tshopo","Equateur","Tshopo","98"
"2020-03-16","JO","Jour","Local","Hors_Zone","Nord-Kivu","Tshopo","196"
"2020-03-16","JO","Nuit","Local","Hors_Zone","Nord-Kivu","Tshopo","98"
"2020-03-16","JO","Jour","Local","Tshopo","Nord-Kivu","Tshopo","716"
"2020-03-16","JO","Nuit","Local","Tshopo","Nord-Kivu","Tshopo","393"
"2020-03-16","JO","Jour","Local","Nord-Kivu","Nord-Kivu","Tshopo","4296"
"2020-03-16","JO","Nuit","Local","Nord-Kivu","Nord-Kivu","Tshopo","2975"
"2020-03-16","JO","Jour","Local","Hors_Zone","Hors_Zone","Kongo-Central","658123"
"2020-03-16","JO","Nuit","Local","Hors_Zone","Hors_Zone","Kongo-Central","298947"
"2020-03-16","JO","Jour","Local","Haut-Katanga","Hors_Zone","Kongo-Central","38"
"2020-03-16","JO","Nuit","Local","Haut-Katanga","Hors_Zone","Kongo-Central","25"
"2020-03-16","JO","Jour","Local","Kinshasa","Hors_Zone","Kongo-Central","10241"
"2020-03-16","JO","Nuit","Local","Kinshasa","Hors_Zone","Kongo-Central","5242"
"2020-03-16","JO","Jour","Local","Kongo-Central","Hors_Zone","Kongo-Central","507015"
"2020-03-16","JO","Nuit","Local","Kongo-Central","Hors_Zone","Kongo-Central","164244"
"2020-03-16","JO","Jour","Local","Kwilu","Hors_Zone","Kongo-Central","875"
"2020-03-16","JO","Nuit","Local","Kwilu","Hors_Zone","Kongo-Central","26"
"2020-03-16","JO","Jour","Local","Haut-Katanga","Haut-Katanga","Kongo-Central","91"
"2020-03-16","JO","Nuit","Local","Haut-Katanga","Haut-Katanga","Kongo-Central","91"
"2020-03-16","JO","Jour","Local","Hors_Zone","Kinshasa","Kongo-Central","3335"
"2020-03-16","JO","Nuit","Local","Hors_Zone","Kinshasa","Kongo-Central","2207"
"2020-03-16","JO","Jour","Local","Kinshasa","Kinshasa","Kongo-Central","54399"
"2020-03-16","JO","Nuit","Local","Kinshasa","Kinshasa","Kongo-Central","37995"
"2020-03-16","JO","Jour","Local","Kongo-Central","Kinshasa","Kongo-Central","5189"
"2020-03-16","JO","Nuit","Local","Kongo-Central","Kinshasa","Kongo-Central","3584"
"2020-03-16","JO","Jour","Local","Hors_Zone","Kongo-Central","Kongo-Central","89078"
"2020-03-16","JO","Nuit","Local","Hors_Zone","Kongo-Central","Kongo-Central","103418"
"2020-03-16","JO","Jour","Local","Kinshasa","Kongo-Central","Kongo-Central","3176"
"2020-03-16","JO","Nuit","Local","Kinshasa","Kongo-Central","Kongo-Central","4652"
"2020-03-16","JO","Jour","Local","Kongo-Central","Kongo-Central","Kongo-Central","3009996"
"2020-03-16","JO","Nuit","Local","Kongo-Central","Kongo-Central","Kongo-Central","2515497"
"2020-03-16","JO","Jour","Local","Kwilu","Kwilu","Kongo-Central","1711"
"2020-03-16","JO","Nuit","Local","Kwilu","Kwilu","Kongo-Central","875"
"2020-03-16","JO","Jour","Local","Hors_Zone","Hors_Zone","Ituri","206524"
"2020-03-16","JO","Nuit","Local","Hors_Zone","Hors_Zone","Ituri","72430"
"2020-03-16","JO","Jour","Local","Haut-Katanga","Hors_Zone","Ituri","98"
"2020-03-16","JO","Nuit","Local","Haut-Katanga","Hors_Zone","Ituri","98"
"2020-03-16","JO","Jour","Local","Kinshasa","Hors_Zone","Ituri","194"
"2020-03-16","JO","Nuit","Local","Kinshasa","Hors_Zone","Ituri","60"
"2020-03-16","JO","Jour","Local","Sud-Kivu","Hors_Zone","Ituri","224"
"2020-03-16","JO","Nuit","Local","Sud-Kivu","Hors_Zone","Ituri","224"
"2020-03-16","JO","Jour","Local","Tshopo","Hors_Zone","Ituri","2256"
"2020-03-16","JO","Nuit","Local","Tshopo","Hors_Zone","Ituri","1179"
"2020-03-16","JO","Jour","Local","Ituri","Hors_Zone","Ituri","530036"
"2020-03-16","JO","Nuit","Local","Ituri","Hors_Zone","Ituri","102565"
"2020-03-16","JO","Jour","Local","Haut-Uele","Hors_Zone","Ituri","98"
"2020-03-16","JO","Jour","Local","Nord-Kivu","Hors_Zone","Ituri","6793"
"2020-03-16","JO","Nuit","Local","Nord-Kivu","Hors_Zone","Ituri","2498"
"2020-03-16","JO","Jour","Local","Haut-Katanga","Haut-Katanga","Ituri","268"
"2020-03-16","JO","Nuit","Local","Haut-Katanga","Haut-Katanga","Ituri","170"
"2020-03-16","JO","Jour","Local","Kinshasa","Kinshasa","Ituri","957"
"2020-03-16","JO","Nuit","Local","Kinshasa","Kinshasa","Ituri","739"
"2020-03-16","JO","Jour","Local","Ituri","Kinshasa","Ituri","196"
"2020-03-16","JO","Nuit","Local","Ituri","Kinshasa","Ituri","209"
"2020-03-16","JO","Jour","Local","Hors_Zone","Sud-Kivu","Ituri","294"
"2020-03-16","JO","Nuit","Local","Hors_Zone","Sud-Kivu","Ituri","196"
"2020-03-16","JO","Jour","Local","Sud-Kivu","Sud-Kivu","Ituri","1634"
"2020-03-16","JO","Nuit","Local","Sud-Kivu","Sud-Kivu","Ituri","646"
"2020-03-16","JO","Jour","Local","Ituri","Sud-Kivu","Ituri","98"
"2020-03-16","JO","Nuit","Local","Ituri","Sud-Kivu","Ituri","98"
"2020-03-16","JO","Jour","Local","Nord-Kivu","Sud-Kivu","Ituri","98"
"2020-03-16","JO","Nuit","Local","Nord-Kivu","Sud-Kivu","Ituri","98"
"2020-03-16","JO","Jour","Local","Hors_Zone","Tshopo","Ituri","145"
"2020-03-16","JO","Nuit","Local","Hors_Zone","Tshopo","Ituri","196"
"2020-03-16","JO","Jour","Local","Tshopo","Tshopo","Ituri","7996"
"2020-03-16","JO","Nuit","Local","Tshopo","Tshopo","Ituri","6033"
"2020-03-16","JO","Jour","Local","Ituri","Tshopo","Ituri","294"
"2020-03-16","JO","Nuit","Local","Ituri","Tshopo","Ituri","196"
