"﻿Date","Day_type","PresenceType","Type","Activity_Zone","Home_Zone","Zone","Volume"
"2020-03-30","JO","Nuit","Local","Luputa","Ngandajika","Kaniama","31"
"2020-03-30","JO","Jour","Local","Kaniama","Ngandajika","Kaniama","29"
"2020-03-30","JO","Nuit","Local","Kaniama","Ngandajika","Kaniama","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Mulumba","Kaniama","29"
"2020-03-30","JO","Jour","Local","Ngandajika","Mulumba","Kaniama","58"
"2020-03-30","JO","Jour","Local","Mulumba","Mulumba","Kaniama","150"
"2020-03-30","JO","Nuit","Local","Mulumba","Mulumba","Kaniama","31"
"2020-03-30","JO","Jour","Local","Kasansa","Mulumba","Kaniama","60"
"2020-03-30","JO","Nuit","Local","Kasansa","Mulumba","Kaniama","29"
"2020-03-30","JO","Jour","Local","Kaniama","Mulumba","Kaniama","31"
"2020-03-30","JO","Nuit","Local","Kaniama","Mulumba","Kaniama","31"
"2020-03-30","JO","Jour","Local","Tshilenge","Tshilenge","Kaniama","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Mwene Ditu","Kaniama","31"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Mwene Ditu","Kaniama","93"
"2020-03-30","JO","Jour","Local","Mwene Ditu","Mwene Ditu","Kaniama","1019"
"2020-03-30","JO","Nuit","Local","Mwene Ditu","Mwene Ditu","Kaniama","298"
"2020-03-30","JO","Jour","Local","Kalenda","Mwene Ditu","Kaniama","88"
"2020-03-30","JO","Jour","Local","Kaniama","Mwene Ditu","Kaniama","60"
"2020-03-30","JO","Nuit","Local","Kaniama","Mwene Ditu","Kaniama","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Kalenda","Kaniama","153"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Kalenda","Kaniama","122"
"2020-03-30","JO","Jour","Local","Kalenda","Kalenda","Kaniama","731"
"2020-03-30","JO","Nuit","Local","Kalenda","Kalenda","Kaniama","431"
"2020-03-30","JO","Jour","Local","Kaniama","Kalenda","Kaniama","62"
"2020-03-30","JO","Nuit","Local","Kaniama","Kalenda","Kaniama","31"
"2020-03-30","JO","Jour","Local","Hors_Zone","Luputa","Kaniama","1220"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Luputa","Kaniama","725"
"2020-03-30","JO","Jour","Local","Luputa","Luputa","Kaniama","12008"
"2020-03-30","JO","Nuit","Local","Luputa","Luputa","Kaniama","7237"
"2020-03-30","JO","Nuit","Local","Kanda Kanda","Luputa","Kaniama","31"
"2020-03-30","JO","Jour","Local","Kaniama","Luputa","Kaniama","2641"
"2020-03-30","JO","Nuit","Local","Kaniama","Luputa","Kaniama","1552"
"2020-03-30","JO","Jour","Local","Hors_Zone","Kanda Kanda","Kaniama","153"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Kanda Kanda","Kaniama","93"
"2020-03-30","JO","Jour","Local","Kamiji","Kanda Kanda","Kaniama","29"
"2020-03-30","JO","Jour","Local","Ngandajika","Kanda Kanda","Kaniama","31"
"2020-03-30","JO","Nuit","Local","Ngandajika","Kanda Kanda","Kaniama","62"
"2020-03-30","JO","Jour","Local","Mulumba","Kanda Kanda","Kaniama","31"
"2020-03-30","JO","Nuit","Local","Mulumba","Kanda Kanda","Kaniama","62"
"2020-03-30","JO","Jour","Local","Luputa","Kanda Kanda","Kaniama","29"
"2020-03-30","JO","Nuit","Local","Luputa","Kanda Kanda","Kaniama","60"
"2020-03-30","JO","Jour","Local","Kanda Kanda","Kanda Kanda","Kaniama","419"
"2020-03-30","JO","Nuit","Local","Kanda Kanda","Kanda Kanda","Kaniama","148"
"2020-03-30","JO","Jour","Local","Kaniama","Kanda Kanda","Kaniama","93"
"2020-03-30","JO","Nuit","Local","Kaniama","Kanda Kanda","Kaniama","93"
"2020-03-30","JO","Jour","Local","Tshilenge","Diulu","Kaniama","29"
"2020-03-30","JO","Nuit","Local","Tshilenge","Diulu","Kaniama","29"
"2020-03-30","JO","Jour","Local","Diulu","Diulu","Kaniama","789"
"2020-03-30","JO","Nuit","Local","Diulu","Diulu","Kaniama","307"
"2020-03-30","JO","Jour","Local","Kaniama","Diulu","Kaniama","31"
"2020-03-30","JO","Nuit","Local","Kaniama","Diulu","Kaniama","31"
"2020-03-30","JO","Jour","Local","Mulumba","Kasansa","Kaniama","31"
"2020-03-30","JO","Jour","Local","Kasansa","Kasansa","Kaniama","89"
"2020-03-30","JO","Nuit","Local","Kasansa","Kasansa","Kaniama","31"
"2020-03-30","JO","Jour","Local","Hors_Zone","Kaniama","Kaniama","4818"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Kaniama","Kaniama","6632"
"2020-03-30","JO","Jour","Local","Mwene Ditu","Kaniama","Kaniama","31"
"2020-03-30","JO","Nuit","Local","Mwene Ditu","Kaniama","Kaniama","31"
"2020-03-30","JO","Jour","Local","Luputa","Kaniama","Kaniama","2495"
"2020-03-30","JO","Nuit","Local","Luputa","Kaniama","Kaniama","3319"
"2020-03-30","JO","Jour","Local","Kaniama","Kaniama","Kaniama","65166"
"2020-03-30","JO","Nuit","Local","Kaniama","Kaniama","Kaniama","61250"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Baka","Kaniama","29"
"2020-03-30","JO","Jour","Local","Baka","Baka","Kaniama","29"
"2020-03-30","JO","Nuit","Local","Baka","Baka","Kaniama","31"
"2020-03-30","JO","Jour","Local","Hors_Zone","Bukama","Kaniama","29"
"2020-03-30","JO","Jour","Local","Kaniama","Kinda","Kaniama","58"
"2020-03-30","JO","Nuit","Local","Kaniama","Kinda","Kaniama","58"
"2020-03-30","JO","Jour","Local","Kinda","Kinda","Kaniama","58"
"2020-03-30","JO","Nuit","Local","Kinda","Kinda","Kaniama","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Kamina","Kaniama","29"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Kamina","Kaniama","29"
"2020-03-30","JO","Jour","Local","Kaniama","Kamina","Kaniama","58"
"2020-03-30","JO","Nuit","Local","Kaniama","Kamina","Kaniama","88"
"2020-03-30","JO","Jour","Local","Kamina","Kamina","Kaniama","205"
"2020-03-30","JO","Nuit","Local","Kamina","Kamina","Kaniama","117"
"2020-03-30","JO","Jour","Local","Lubondaie","Lubondaie","Kaniama","31"
"2020-03-30","JO","Nuit","Local","Lualaba","Lualaba","Kaniama","60"
"2020-03-30","JO","Jour","Local","Fungurume","Fungurume","Kaniama","60"
"2020-03-30","JO","Nuit","Local","Fungurume","Fungurume","Kaniama","29"
"2020-03-30","JO","Nuit","Local","Sakania","Sakania","Kaniama","31"
"2020-03-30","JO","Jour","Local","Hors_Zone","Hors_Zone","Kalemie","9606"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Hors_Zone","Kalemie","4536"
"2020-03-30","JO","Jour","Local","Kalemie","Hors_Zone","Kalemie","4852"
"2020-03-30","JO","Nuit","Local","Kalemie","Hors_Zone","Kalemie","1521"
"2020-03-30","JO","Jour","Local","Manono","Hors_Zone","Kalemie","29"
"2020-03-30","JO","Nuit","Local","Manono","Hors_Zone","Kalemie","29"
"2020-03-30","JO","Jour","Local","Nyemba","Hors_Zone","Kalemie","2174"
"2020-03-30","JO","Nuit","Local","Nyemba","Hors_Zone","Kalemie","969"
"2020-03-30","JO","Jour","Local","Karisimbi","Hors_Zone","Kalemie","29"
"2020-03-30","JO","Jour","Local","Uvira","Hors_Zone","Kalemie","140"
"2020-03-30","JO","Nuit","Local","Uvira","Hors_Zone","Kalemie","110"
"2020-03-30","JO","Nuit","Local","Ibanda","Hors_Zone","Kalemie","29"
"2020-03-30","JO","Jour","Local","Lubumbashi","Hors_Zone","Kalemie","22"
"2020-03-30","JO","Jour","Local","Hors_Zone","Kalemie","Kalemie","705"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Kalemie","Kalemie","1021"
"2020-03-30","JO","Jour","Local","Kalemie","Kalemie","Kalemie","8361"
"2020-03-30","JO","Nuit","Local","Kalemie","Kalemie","Kalemie","7020"
"2020-03-30","JO","Nuit","Local","Moba","Kalemie","Kalemie","29"
"2020-03-30","JO","Jour","Local","Nyemba","Kalemie","Kalemie","874"
"2020-03-30","JO","Nuit","Local","Nyemba","Kalemie","Kalemie","1873"
"2020-03-30","JO","Nuit","Local","Oicha","Kalemie","Kalemie","29"
"2020-03-30","JO","Jour","Local","Uvira","Kalemie","Kalemie","29"
"2020-03-30","JO","Jour","Local","Lubumbashi","Kalemie","Kalemie","29"
"2020-03-30","JO","Nuit","Local","Lubumbashi","Kalemie","Kalemie","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Nyemba","Kalemie","205"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Nyemba","Kalemie","29"
"2020-03-30","JO","Jour","Local","Kalemie","Nyemba","Kalemie","1087"
"2020-03-30","JO","Nuit","Local","Kalemie","Nyemba","Kalemie","293"
"2020-03-30","JO","Jour","Local","Nyemba","Nyemba","Kalemie","1991"
"2020-03-30","JO","Nuit","Local","Nyemba","Nyemba","Kalemie","1697"
"2020-03-30","JO","Jour","Local","Uvira","Nyemba","Kalemie","22"
"2020-03-30","JO","Jour","Local","Kalemie","Bunia","Kalemie","29"
"2020-03-30","JO","Nuit","Local","Kalemie","Bunia","Kalemie","29"
"2020-03-30","JO","Nuit","Local","Beni","Beni","Kalemie","29"
"2020-03-30","JO","Nuit","Local","Nyemba","Oicha","Kalemie","29"
"2020-03-30","JO","Jour","Local","Kalemie","Uvira","Kalemie","22"
"2020-03-30","JO","Nuit","Local","Kalemie","Uvira","Kalemie","22"
"2020-03-30","JO","Nuit","Local","Nyemba","Uvira","Kalemie","29"
"2020-03-30","JO","Jour","Local","Uvira","Uvira","Kalemie","58"
"2020-03-30","JO","Nuit","Local","Uvira","Uvira","Kalemie","58"
"2020-03-30","JO","Jour","Local","Ibanda","Ibanda","Kalemie","81"
"2020-03-30","JO","Nuit","Local","Ibanda","Ibanda","Kalemie","29"
"2020-03-30","JO","Jour","Local","Kalemie","Lubumbashi","Kalemie","29"
"2020-03-30","JO","Jour","Local","Idjwi","Idjwi","Kalemie","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Hors_Zone","Moba","17901"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Hors_Zone","Moba","8962"
"2020-03-30","JO","Jour","Local","Kalemie","Hors_Zone","Moba","88"
"2020-03-30","JO","Nuit","Local","Kalemie","Hors_Zone","Moba","58"
"2020-03-30","JO","Jour","Local","Moba","Hors_Zone","Moba","10425"
"2020-03-30","JO","Nuit","Local","Moba","Hors_Zone","Moba","4195"
"2020-03-30","JO","Jour","Local","Nyemba","Hors_Zone","Moba","29"
"2020-03-30","JO","Nuit","Local","Nyemba","Hors_Zone","Moba","29"
"2020-03-30","JO","Jour","Local","Tshamilemba","Hors_Zone","Moba","29"
"2020-03-30","JO","Nuit","Local","Tshamilemba","Hors_Zone","Moba","29"
"2020-03-30","JO","Jour","Local","Pweto","Hors_Zone","Moba","29"
"2020-03-30","JO","Nuit","Local","Pweto","Hors_Zone","Moba","29"
"2020-03-30","JO","Jour","Local","Kapolowe","Hors_Zone","Moba","29"
"2020-03-30","JO","Nuit","Local","Uvira","Hors_Zone","Moba","29"
"2020-03-30","JO","Jour","Local","Ibanda","Hors_Zone","Moba","58"
"2020-03-30","JO","Nuit","Local","Ibanda","Hors_Zone","Moba","29"
"2020-03-30","JO","Jour","Local","Lubumbashi","Hors_Zone","Moba","58"
"2020-03-30","JO","Nuit","Local","Lubumbashi","Hors_Zone","Moba","29"
"2020-03-30","JO","Jour","Local","Kalemie","Kalemie","Moba","88"
"2020-03-30","JO","Nuit","Local","Kalemie","Kalemie","Moba","88"
"2020-03-30","JO","Jour","Local","Moba","Kalemie","Moba","29"
"2020-03-30","JO","Jour","Local","Oicha","Kalemie","Moba","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Moba","Moba","1367"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Moba","Moba","1697"
"2020-03-30","JO","Jour","Local","Moba","Moba","Moba","17778"
"2020-03-30","JO","Nuit","Local","Moba","Moba","Moba","15339"
"2020-03-30","JO","Jour","Local","Nyemba","Moba","Moba","29"
"2020-03-30","JO","Nuit","Local","Nyemba","Moba","Moba","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Nyemba","Moba","58"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Nyemba","Moba","58"
"2020-03-30","JO","Jour","Local","Nyemba","Nyemba","Moba","29"
"2020-03-30","JO","Nuit","Local","Nyemba","Nyemba","Moba","29"
"2020-03-30","JO","Jour","Local","Lubumbashi","Tshamilemba","Moba","29"
"2020-03-30","JO","Nuit","Local","Lubumbashi","Tshamilemba","Moba","29"
"2020-03-30","JO","Jour","Local","Beni","Beni","Moba","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Walungu","Moba","29"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Walungu","Moba","29"
"2020-03-30","JO","Jour","Local","Ibanda","Ibanda","Moba","117"
"2020-03-30","JO","Nuit","Local","Ibanda","Ibanda","Moba","117"
"2020-03-30","JO","Jour","Local","Lualaba","Lualaba","Moba","29"
"2020-03-30","JO","Jour","Local","Kapolowe","Likasi","Moba","29"
"2020-03-30","JO","Jour","Local","Likasi","Likasi","Moba","29"
"2020-03-30","JO","Jour","Local","Lubumbashi","Lubumbashi","Moba","205"
"2020-03-30","JO","Nuit","Local","Lubumbashi","Lubumbashi","Moba","88"
"2020-03-30","JO","Jour","Local","Hors_Zone","Hors_Zone","Baka","5775"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Hors_Zone","Baka","3313"
"2020-03-30","JO","Jour","Local","Diulu","Hors_Zone","Baka","29"
"2020-03-30","JO","Jour","Local","Kaniama","Hors_Zone","Baka","58"
"2020-03-30","JO","Nuit","Local","Kaniama","Hors_Zone","Baka","29"
"2020-03-30","JO","Jour","Local","Baka","Hors_Zone","Baka","4995"
"2020-03-30","JO","Nuit","Local","Baka","Hors_Zone","Baka","2203"
"2020-03-30","JO","Jour","Local","Bukama","Hors_Zone","Baka","29"
"2020-03-30","JO","Nuit","Local","Bukama","Hors_Zone","Baka","29"
"2020-03-30","JO","Nuit","Local","Mukanga","Hors_Zone","Baka","29"
"2020-03-30","JO","Jour","Local","Kinda","Hors_Zone","Baka","617"
"2020-03-30","JO","Nuit","Local","Kinda","Hors_Zone","Baka","587"
"2020-03-30","JO","Jour","Local","Kamina","Hors_Zone","Baka","1470"
"2020-03-30","JO","Nuit","Local","Kamina","Hors_Zone","Baka","646"
"2020-03-30","JO","Jour","Local","Lualaba","Hors_Zone","Baka","29"
"2020-03-30","JO","Nuit","Local","Lualaba","Hors_Zone","Baka","60"
"2020-03-30","JO","Jour","Local","Kafakumba","Hors_Zone","Baka","29"
"2020-03-30","JO","Jour","Local","Lubumbashi","Hors_Zone","Baka","58"
"2020-03-30","JO","Nuit","Local","Lubumbashi","Hors_Zone","Baka","58"
"2020-03-30","JO","Jour","Local","Luputa","Luputa","Baka","58"
"2020-03-30","JO","Nuit","Local","Luputa","Luputa","Baka","29"
"2020-03-30","JO","Jour","Local","Kaniama","Kaniama","Baka","29"
"2020-03-30","JO","Nuit","Local","Kaniama","Kaniama","Baka","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Baka","Baka","558"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Baka","Baka","646"
"2020-03-30","JO","Jour","Local","Baka","Baka","Baka","7210"
"2020-03-30","JO","Nuit","Local","Baka","Baka","Baka","7828"
"2020-03-30","JO","Jour","Local","Kinda","Baka","Baka","235"
"2020-03-30","JO","Nuit","Local","Kinda","Baka","Baka","705"
"2020-03-30","JO","Jour","Local","Kamina","Baka","Baka","264"
"2020-03-30","JO","Nuit","Local","Kamina","Baka","Baka","587"
"2020-03-30","JO","Nuit","Local","Bukama","Bukama","Baka","88"
"2020-03-30","JO","Jour","Local","Kabondo Dianda","Kabondo Dianda","Baka","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Kinda","Baka","117"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Kinda","Baka","58"
"2020-03-30","JO","Jour","Local","Baka","Kinda","Baka","264"
"2020-03-30","JO","Nuit","Local","Baka","Kinda","Baka","29"
"2020-03-30","JO","Jour","Local","Kinda","Kinda","Baka","617"
"2020-03-30","JO","Nuit","Local","Kinda","Kinda","Baka","352"
"2020-03-30","JO","Jour","Local","Hors_Zone","Kamina","Baka","293"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Kamina","Baka","117"
"2020-03-30","JO","Jour","Local","Baka","Kamina","Baka","969"
"2020-03-30","JO","Nuit","Local","Baka","Kamina","Baka","293"
"2020-03-30","JO","Jour","Local","Kinda","Kamina","Baka","146"
"2020-03-30","JO","Nuit","Local","Kinda","Kamina","Baka","146"
"2020-03-30","JO","Jour","Local","Kamina","Kamina","Baka","2148"
"2020-03-30","JO","Nuit","Local","Kamina","Kamina","Baka","675"
"2020-03-30","JO","Jour","Local","Lualaba","Lualaba","Baka","117"
"2020-03-30","JO","Nuit","Local","Lualaba","Lualaba","Baka","176"
"2020-03-30","JO","Jour","Local","Lubumbashi","Lubumbashi","Baka","29"
"2020-03-30","JO","Nuit","Local","Lubumbashi","Lubumbashi","Baka","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Hors_Zone","Manono","9710"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Hors_Zone","Manono","5150"
"2020-03-30","JO","Jour","Local","Kalemie","Hors_Zone","Manono","29"
"2020-03-30","JO","Nuit","Local","Kalemie","Hors_Zone","Manono","29"
"2020-03-30","JO","Jour","Local","Manono","Hors_Zone","Manono","9024"
"2020-03-30","JO","Nuit","Local","Manono","Hors_Zone","Manono","3906"
"2020-03-30","JO","Jour","Local","Mufunga Sampwe","Hors_Zone","Manono","29"
"2020-03-30","JO","Nuit","Local","Mufunga Sampwe","Hors_Zone","Manono","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Manono","Manono","551"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Manono","Manono","817"
"2020-03-30","JO","Jour","Local","Manono","Manono","Manono","9114"
"2020-03-30","JO","Nuit","Local","Manono","Manono","Manono","8027"
"2020-03-30","JO","Nuit","Local","Nyemba","Nyemba","Manono","29"
"2020-03-30","JO","Jour","Local","Ankoro","Ankoro","Manono","29"
"2020-03-30","JO","Nuit","Local","Ankoro","Ankoro","Manono","29"
"2020-03-30","JO","Jour","Local","Hors_Zone","Hors_Zone","Samba","14119"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Hors_Zone","Samba","6482"
"2020-03-30","JO","Jour","Local","Samba","Hors_Zone","Samba","8109"
"2020-03-30","JO","Nuit","Local","Samba","Hors_Zone","Samba","3248"
"2020-03-30","JO","Jour","Local","Kasongo","Hors_Zone","Samba","537"
"2020-03-30","JO","Nuit","Local","Kasongo","Hors_Zone","Samba","537"
"2020-03-30","JO","Nuit","Local","Kunda","Hors_Zone","Samba","537"
"2020-03-30","JO","Jour","Local","Kindu","Hors_Zone","Samba","537"
"2020-03-30","JO","Jour","Local","Samba","Samba","Samba","4301"
"2020-03-30","JO","Nuit","Local","Samba","Samba","Samba","4301"
"2020-03-30","JO","Jour","Local","Kasongo","Samba","Samba","537"
"2020-03-30","JO","Jour","Local","Kasongo","Kasongo","Samba","1075"
"2020-03-30","JO","Jour","Local","Kindu","Ubundu","Samba","537"
"2020-03-30","JO","Nuit","Local","Kindu","Kindu","Samba","537"
"2020-03-30","JO","Jour","Local","Hors_Zone","Hors_Zone","Kasongo","42664"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Hors_Zone","Kasongo","18839"
"2020-03-30","JO","Jour","Local","Samba","Hors_Zone","Kasongo","1612"
"2020-03-30","JO","Nuit","Local","Samba","Hors_Zone","Kasongo","22"
"2020-03-30","JO","Jour","Local","Kasongo","Hors_Zone","Kasongo","19892"
"2020-03-30","JO","Nuit","Local","Kasongo","Hors_Zone","Kasongo","11827"
"2020-03-30","JO","Jour","Local","Kampene","Hors_Zone","Kasongo","2150"
"2020-03-30","JO","Nuit","Local","Kampene","Hors_Zone","Kasongo","1075"
"2020-03-30","JO","Jour","Local","Kindu","Hors_Zone","Kasongo","537"
"2020-03-30","JO","Nuit","Local","Kindu","Hors_Zone","Kasongo","537"
"2020-03-30","JO","Jour","Local","Kalole","Hors_Zone","Kasongo","537"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Samba","Kasongo","537"
"2020-03-30","JO","Jour","Local","Samba","Samba","Kasongo","1612"
"2020-03-30","JO","Nuit","Local","Samba","Samba","Kasongo","537"
"2020-03-30","JO","Jour","Local","Kasongo","Samba","Kasongo","1075"
"2020-03-30","JO","Nuit","Local","Kasongo","Samba","Kasongo","1075"
"2020-03-30","JO","Jour","Local","Hors_Zone","Kasongo","Kasongo","4838"
"2020-03-30","JO","Nuit","Local","Hors_Zone","Kasongo","Kasongo","3786"
"2020-03-30","JO","Jour","Local","Samba","Kasongo","Kasongo","537"
"2020-03-30","JO","Nuit","Local","Samba","Kasongo","Kasongo","537"
"2020-03-30","JO","Jour","Local","Kasongo","Kasongo","Kasongo","38754"
"2020-03-30","JO","Nuit","Local","Kasongo","Kasongo","Kasongo","32818"
"2020-03-30","JO","Jour","Local","Kunda","Kasongo","Kasongo","22"
"2020-03-30","JO","Nuit","Local","Kunda","Kasongo","Kasongo","560"
"2020-03-30","JO","Jour","Local","Kampene","Kasongo","Kasongo","537"
"2020-03-30","JO","Nuit","Local","Kampene","Kasongo","Kasongo","537"
"2020-03-30","JO","Jour","Local","Kunda","Kunda","Kasongo","1075"
"2020-03-30","JO","Jour","Local","Kasongo","Kampene","Kasongo","4301"
"2020-03-30","JO","Nuit","Local","Kasongo","Kampene","Kasongo","560"
"2020-03-30","JO","Jour","Local","Kampene","Kampene","Kasongo","1612"
"2020-03-30","JO","Nuit","Local","Kampene","Kampene","Kasongo","1075"
"2020-03-30","JO","Jour","Local","Kindu","Kindu","Kasongo","537"
"2020-03-30","JO","Jour","Local","Kalole","Kalole","Kasongo","537"
"2020-03-30","JO","Jour","Local","Hors_Zone","Hors_Zone","Kunda","21227"
